employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag,feature_valuation_date,feature_version,active_at_valuation_flag,attained_age_years,attained_age_last_birthday,service_measurement_date,completed_service_years,completed_service_full_years,completed_service_fraction,retirement_age_numeric,expected_retirement_date,remaining_service_years_raw,remaining_service_years,years_to_expected_retirement,basic_salary_annual,dearness_allowance_annual,gratuity_eligible_wages_annual,da_to_basic_ratio,pensionable_to_gratuity_wage_ratio,gross_to_basic_ratio,age_band,service_band,salary_band,active_gratuity_member_flag,active_superannuation_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,model_input_quality_status,plan_id,gratuity_salary_basis_column,current_gratuity_salary_basis,benefit_days,divisor_days,vesting_years_resignation,part_year_rounding_threshold_months,salary_escalation_rate,discount_rate,death_vesting_waiver,disability_vesting_waiver,gratuity_benefit_rate,current_qualifying_service_years,current_withdrawal_eligibility_flag,current_death_eligibility_flag,current_disability_eligibility_flag,current_gratuity_if_withdrawal_now,current_gratuity_if_death_now,current_gratuity_if_disability_now,gratuity_engine_version,expected_retirement_date_p06,projection_horizon_years,probability_reach_retirement_active,probability_mass_total,projection_status,retirement_time_years,projected_salary_at_retirement,exact_service_at_retirement,qualifying_service_at_retirement,retirement_full_gratuity,retirement_puc_fraction,retirement_puc_benefit,retirement_expected_puc_benefit,retirement_discount_factor,pv_gratuity_retirement,pv_one_service_year_retirement,retirement_eligibility_flag,valuation_included_flag
E07466,1986-11-27,Male,Single,,No,2019-09-22,Active,Permanent,E2,Customer Service,Office,Kolkata,Office,,,27300.0,200.0,27500.0,330000.0,443000.0,INR,60,2020-04-17,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,374000.0,Yes,Yes,327000.0,312000.0,83,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.761806981519506,39,2026-09-01,6.9431895961670085,6,0.9431895961670085,60,2046-11-27,20.238193018480494,20.238193018480494,20.238193018480494,327600.0,2400.0,330000.0,0.007326007326007326,1.0,1.3522588522588523,35-44,5-9,<5L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,27500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,111057.6923076923,111057.6923076923,111057.6923076923,P07-C01,2046-11-27,20.238193018480494,0.33198200799482647,0.9999999999999999,PROJECTED,20.238193018480494,89428.85690442138,27.181382614647504,27.0,1393026.424857333,0.2571551702284077,358223.9474168577,118923.90537528155,0.2542877479613245,30240.892076645996,4355.475485408103,True,True
E07467,1985-11-16,Male,Single,,No,2022-05-11,Active,Permanent,E5,Supply Chain,Laboratory,Hyderabad,Hazardous,,,79000.0,5800.0,84800.0,948000.0,1421000.0,INR,60,2022-06-04,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,701000.0,Yes,Yes,206000.0,192000.0,51,Yes,GTI_SAL_02,Salary Multiple,4260000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,40.79123887748118,40,2026-09-01,4.309377138945927,4,0.3093771389459272,60,2045-11-16,19.208761122518823,19.208761122518823,19.208761122518823,948000.0,69600.0,1017600.0,0.07341772151898734,0.9316037735849056,1.498945147679325,35-44,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,84800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,4.0,False,True,True,0.0,195692.3076923077,195692.3076923077,P07-C01,2045-11-16,19.208761122518823,0.3305760946309321,1.0000000000000002,PROJECTED,19.208761122518823,259710.89753996598,23.51813826146475,24.0,3595997.0428610677,0.17955738078941363,645687.8103426101,213448.95469385805,0.27263024482502024,58192.64077583117,13503.724296932869,True,True
E07468,1998-11-22,Male,Widowed/Separated,,No,2019-06-29,Active,Permanent,E4,Finance,Factory,Bengaluru,Plant,,,93800.0,16400.0,110200.0,1322000.0,1589000.0,INR,60,2020-05-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1182000.0,No,No,,,0,Yes,GTI_SAL_02,Salary Multiple,4770000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,27.77549623545517,27,2026-09-01,7.175906913073238,7,0.1759069130732378,60,2058-11-22,32.224503764544835,32.224503764544835,32.224503764544835,1125600.0,196800.0,1322400.0,0.17484008528784648,0.999697519661222,1.4116915422885572,25-34,5-9,10L-20L,True,True,False,True,False,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,110200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,445038.4615384615,445038.4615384615,445038.4615384615,P07-C01,2058-11-22,32.224503764544835,0.19404108486408808,0.9999999999999999,PROJECTED,32.224503764544835,720527.4735318979,39.40041067761807,39.0,16211868.154467702,0.18399761315572405,2982945.04521735,578813.8926639309,0.11301142350118941,65412.581952215485,9115.58395957524,True,True
E07470,1989-04-01,Female,Married,1992-05-18,Yes,2019-05-11,Active,Permanent,E4,Supply Chain,Office,Chennai,Office,,,82800.0,0.0,82800.0,994000.0,1183000.0,INR,60,2019-06-26,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,400000.0,339000.0,87,Yes,GTI_SAL_02,Salary Multiple,3550000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,37.41820670773443,37,2026-09-01,7.310061601642711,7,0.3100616016427109,60,2049-04-01,22.581793292265573,22.581793292265573,22.581793292265573,993600.0,0.0,993600.0,0.0,1.000402576489533,1.190619967793881,35-44,5-9,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,82800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,334384.6153846154,334384.6153846154,334384.6153846154,P07-C01,2049-04-01,22.581793292265573,0.2994593625416906,1.0,PROJECTED,22.581793292265573,308661.2817257085,29.891854893908285,30.0,5342214.491406493,0.24366872005475704,1301730.567378995,389815.40590834705,0.21700093552632557,84590.30776468565,11571.76401162975,True,True
E07471,2006-10-29,Male,Single,,No,2024-10-29,Active,Permanent,E1,Operations,Factory,Mumbai,Plant,,,29200.0,3200.0,32400.0,350000.0,521000.0,INR,60,2025-04-28,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,68000.0,Yes,Yes,119000.0,109000.0,22,Yes,GTI_SAL_02,Salary Multiple,1560000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,19.84120465434634,19,2026-09-01,1.839835728952772,1,0.839835728952772,60,2066-10-29,40.15879534565366,40.15879534565366,40.158795345653665,350400.0,38400.0,388800.0,0.1095890410958904,0.9002057613168725,1.4868721461187215,<25,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,32400.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,2.0,False,True,True,0.0,37384.61538461538,37384.61538461538,P07-C01,2066-10-29,40.15879534565366,0.1171737703841008,0.9999999999999999,PROJECTED,40.15879534565366,336355.14440903213,41.99863107460643,42.0,8150143.8837573165,0.04380561259411362,357022.0455581576,41833.61918829354,0.06606674121177057,2763.810892864749,1502.2052509209068,True,True
E07472,1988-04-16,Female,Married,1998-03-22,Yes,2020-01-27,Active,Permanent,E5,Operations,Laboratory,Ahmedabad,Laboratory,,,80600.0,2600.0,83200.0,998000.0,1358000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,317000.0,300000.0,79,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.37645448323067,38,2026-09-01,6.595482546201232,6,0.5954825462012323,60,2048-04-16,21.623545516769333,21.623545516769333,21.623545516769337,967200.0,31200.0,998400.0,0.03225806451612903,0.9995993589743589,1.4040529363110008,35-44,5-9,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,83200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,335999.99999999994,335999.99999999994,335999.99999999994,P07-C01,2048-04-16,21.623545516769333,0.309025142471269,1.0000000000000002,PROJECTED,21.623545516769333,293309.31502595387,28.219028062970565,28.0,4738073.550419254,0.23555294807861543,1116067.1930145677,344892.82332883606,0.23153601044455874,79855.10834451874,12107.546003667689,True,True
E07474,1982-02-20,Female,Single,,No,2011-10-27,Active,Contract,E4,Sales,Field,Delhi NCR,Field,,,69700.0,5800.0,75500.0,836000.0,1085000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,743000.0,723000.0,178,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,44.5284052019165,44,2026-09-01,14.847364818617386,14,0.8473648186173861,60,2042-02-20,15.471594798083501,15.471594798083501,15.471594798083505,836400.0,69600.0,906000.0,0.08321377331420372,0.9227373068432672,1.2972262075561931,35-44,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,75500.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,15.0,True,True,True,871153.8461538461,871153.8461538461,871153.8461538461,P07-C01,2042-02-20,15.471594798083501,0.4570851057386855,0.9999999999999998,PROJECTED,15.471594798083501,191485.05726669848,30.318959616700887,30.0,4418885.936923811,0.4949121606205795,2186960.3865788574,999627.0195457136,0.3510638392767315,350932.8993264745,23636.039365479402,True,True
E07475,1991-12-15,Female,Widowed/Separated,,No,2024-10-31,Active,Permanent,E3,Finance,Office,Mumbai,Office,,,58800.0,1200.0,60000.0,720000.0,899000.0,INR,60,2025-07-02,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,106000.0,92000.0,22,Yes,GTI_FLAT_01,Flat,2000000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,34.71321013004791,34,2026-09-01,1.834360027378508,1,0.8343600273785079,60,2051-12-15,25.286789869952088,25.286789869952088,25.286789869952088,705600.0,14400.0,720000.0,0.02040816326530612,1.0,1.274092970521542,25-34,1-4,5L-10L,True,True,True,False,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,60000.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,2.0,False,True,True,0.0,92307.69230769231,92307.69230769231,P07-C01,2051-12-15,25.286789869952088,0.2283096976345584,0.9999999999999999,PROJECTED,25.286789869952088,274635.33645161317,27.121149897330596,27.0,5703964.680148889,0.06793926027327807,387523.1409942207,88475.29114678488,0.18070850295572471,15988.23741170738,8715.97569347182,True,True
E07476,1987-03-27,Female,Single,,No,2006-04-30,Active,Permanent,E5,Operations,Factory,Chennai,Plant,,,75600.0,12900.0,88500.0,907000.0,1485000.0,INR,60,2015-01-11,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,2048000.0,Yes,Yes,1001000.0,941000.0,244,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.43326488706366,39,2026-09-01,20.33949349760438,20,0.33949349760437997,60,2047-03-27,20.566735112936342,20.566735112936342,20.566735112936346,907200.0,154800.0,1062000.0,0.17063492063492064,0.8540489642184558,1.6369047619047619,35-44,20-29,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,88500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,20.0,True,True,True,1021153.8461538461,1021153.8461538461,1021153.8461538461,P07-C01,2047-03-27,20.566735112936342,0.38057313484403776,0.9999999999999997,PROJECTED,20.566735112936342,293360.94666152983,40.90622861054072,41.0,6939114.699878493,0.4960852072586434,3442392.1540807215,1310081.9734410201,0.24869761918454783,325814.2677313757,16018.799473534122,True,True
E07477,1996-10-09,Male,Married,1995-05-04,Yes,2019-10-09,Active,Permanent,E1,Manufacturing,Factory,Pune,Plant,,,27400.0,4800.0,32200.0,386000.0,531000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,414000.0,378000.0,82,Yes,GTI_FLAT_01,Flat,2000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,29.894592744695416,29,2026-09-01,6.896646132785763,6,0.8966461327857633,60,2056-10-09,30.105407255304584,30.105407255304584,30.105407255304584,328800.0,57600.0,386400.0,0.17518248175182483,0.9989648033126294,1.614963503649635,25-34,5-9,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,32200.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,7.0,True,True,True,173384.61538461538,173384.61538461538,173384.61538461538,P07-C01,2056-10-09,30.105407255304584,0.21160687401571193,1.0000000000000002,PROJECTED,30.105407255304584,196945.05811896152,37.002053388090346,37.0,5605359.346462751,0.18639584142664226,1044815.671882618,221090.17824970657,0.13043357747687406,28837.582894109,4181.392279505086,True,True
E07478,1982-11-08,Male,Single,,No,2019-06-07,Active,Permanent,E6,Corporate,Management,Chennai,Office,,,157200.0,3900.0,161100.0,1933000.0,2367000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,338000.0,283000.0,86,Yes,GTI_SAL_02,Salary Multiple,7100000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.813826146475016,43,2026-09-01,7.236139630390143,7,0.2361396303901433,60,2042-11-08,16.186173853524984,16.186173853524984,16.186173853524984,1886400.0,46800.0,1933200.0,0.02480916030534351,0.999896544589282,1.2547709923664123,35-44,5-9,20L-40L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,161100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,650596.1538461538,650596.1538461538,650596.1538461538,P07-C01,2042-11-08,16.186173853524984,0.4055628799221998,0.9999999999999996,PROJECTED,16.186173853524984,413714.4358439385,23.422313483915126,23.0,5489672.321775338,0.3146147665387019,1727131.9758893214,700460.6181473925,0.3344945652628109,234300.26995093186,32379.180325228095,True,True
E07479,1979-11-06,Male,Married,1982-03-21,Yes,1997-12-02,Active,Permanent,E4,Operations,Management,Pune,Office,,,58600.0,1700.0,60300.0,724000.0,974000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,1483000.0,1354000.0,344,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,46.81998631074607,46,2026-09-01,28.747433264887064,28,0.7474332648870643,60,2039-11-06,13.180013689253933,13.180013689253933,13.180013689253936,703200.0,20400.0,723600.0,0.02901023890784983,1.0005527915975678,1.3850967007963595,45-54,20-29,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,60300.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,29.0,True,True,True,1345153.8461538462,1345153.8461538462,1345153.8461538462,P07-C01,2039-11-06,13.180013689253933,0.5482601177405733,1.0,PROJECTED,13.180013689253933,133241.28132650885,41.927446954141,42.0,4304718.319779517,0.6844626967830253,2946419.1100475816,1615404.088187762,0.40994104878152976,662220.446117662,23035.811232807246,True,True
E07480,1983-06-13,Female,Married,1987-01-30,Yes,2022-01-23,Active,Permanent,E7,Human Resources,Management,Bengaluru,Office,,,257000.0,8800.0,265800.0,3190000.0,4439000.0,INR,60,2022-11-14,Yes,GRAT_EXEC_03,Yes,PEN_DB_01,DB,,Yes,Yes,283000.0,252000.0,55,Yes,GTI_GRADE_03,Grade Based,7500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.219712525667354,43,2026-09-01,4.605065023956194,4,0.6050650239561941,60,2043-06-13,16.780287474332646,16.780287474332646,16.78028747433265,3084000.0,105600.0,3189600.0,0.034241245136186774,1.0001254075746175,1.4393644617380026,35-44,1-4,40L-60L,True,True,True,False,True,True,Observed_or_Validated,GRAT_EXEC_03,eligible_gratuity_wages_monthly,265800.0,20.0,26.0,5.0,6.0,0.065,0.068,True,True,0.7692307692307693,5.0,False,True,True,0.0,1022307.6923076924,1022307.6923076924,P07-C01,2043-06-13,16.780287474332646,0.375373118575561,1.0000000000000004,PROJECTED,16.780287474332646,764696.7728163713,21.38535249828884,21.0,12352794.022418305,0.21928881066458067,2708829.5095606516,1016821.7806932892,0.33156308078505675,337140.5622160143,73210.81471426827,True,True
E07481,1995-05-08,Male,Single,,No,2021-11-02,Active,Permanent,E3,Finance,Factory,Mumbai,Plant,,,50400.0,7900.0,58300.0,605000.0,849000.0,INR,60,2021-12-02,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,484000.0,Yes,Yes,261000.0,230000.0,57,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.318275154004105,31,2026-09-01,4.829568788501026,4,0.8295687885010263,60,2055-05-08,28.681724845995895,28.681724845995895,28.681724845995895,604800.0,94800.0,699600.0,0.15674603174603174,0.8647798742138365,1.4037698412698412,25-34,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,58300.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,168173.0769230769,168173.0769230769,P07-C01,2055-05-08,28.681724845995895,0.21485660753184704,0.9999999999999998,PROJECTED,28.681724845995895,310087.6139660275,33.51129363449692,34.0,6082487.812410539,0.14204614083826547,863993.9204487007,185634.80267574836,0.14362253022208027,26661.340057567577,5520.439034028662,True,True
E07482,1988-06-01,Female,Married,1986-12-07,Yes,2023-07-19,Active,Permanent,E5,Manufacturing,Field,Bengaluru,Field,,,94200.0,15700.0,109900.0,1319000.0,1661000.0,INR,60,2024-06-07,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,423000.0,Yes,Yes,179000.0,171000.0,37,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.25051334702259,38,2026-09-01,3.1211498973305956,3,0.12114989733059556,60,2048-06-01,21.74948665297741,21.74948665297741,21.749486652977414,1130400.0,188400.0,1318800.0,0.16666666666666666,1.000151653017895,1.4693913658881812,35-44,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,109900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,190211.53846153844,190211.53846153844,P07-C01,2048-06-01,21.74948665297741,0.28297438461189084,0.9999999999999998,PROJECTED,21.74948665297741,390289.8627717781,24.870636550308006,25.0,5629180.713054491,0.12484599589322382,702780.6721842157,198868.92822845944,0.2295714722726983,45654.632642701006,14627.504011181178,True,True
E07483,1997-12-31,Male,Single,,No,2019-10-22,Active,Contract,E3,Manufacturing,Factory,Mumbai,Hazardous,,,51400.0,4400.0,55800.0,670000.0,903000.0,INR,60,2020-09-01,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,661000.0,Yes,Yes,325000.0,289000.0,82,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.66803559206023,28,2026-09-01,6.861054072553046,6,0.8610540725530456,60,2057-12-31,31.33196440793977,31.33196440793977,31.33196440793977,616800.0,52800.0,669600.0,0.08560311284046693,1.0005973715651135,1.4640077821011672,25-34,5-9,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,55800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,225346.15384615381,225346.15384615381,225346.15384615381,P07-C01,2057-12-31,31.33196440793977,0.2003751986128861,1.0,PROJECTED,31.33196440793977,346351.17771273095,38.19301848049281,38.0,7593083.511394486,0.18055405454086962,1370962.0144496977,274706.7859360806,0.12004622934201976,32977.51382629186,4806.479219893497,True,True
E07484,1987-08-25,Male,Married,1991-02-09,Yes,2009-09-25,Active,Permanent,E2,Supply Chain,Office,Bengaluru,Office,,,33700.0,1100.0,34800.0,418000.0,498000.0,INR,60,2015-01-09,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1055000.0,Yes,Yes,857000.0,714000.0,203,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.01984941820671,39,2026-09-01,16.933607118412045,16,0.9336071184120449,60,2047-08-25,20.98015058179329,20.98015058179329,20.980150581793293,404400.0,13200.0,417600.0,0.032640949554896145,1.0009578544061302,1.231454005934718,35-44,10-19,<5L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,34800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,17.0,True,True,True,341307.69230769225,341307.69230769225,341307.69230769225,P07-C01,2047-08-25,20.98015058179329,0.3633682668733324,0.9999999999999998,PROJECTED,20.98015058179329,118168.06058709136,37.91375770020534,38.0,2590607.482101618,0.44562123995821173,1154429.7184191437,419483.1260090334,0.2418376530435916,101446.81468541383,5990.856760525045,True,True
E07485,1994-12-23,Male,Single,,No,2020-10-01,Active,Fixed-Term,E6,Operations,Factory,Delhi NCR,Hazardous,,,141000.0,18400.0,159400.0,1913000.0,2490000.0,INR,60,2020-12-30,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1634000.0,Yes,Yes,356000.0,309000.0,70,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.690622861054074,31,2026-09-01,5.916495550992471,5,0.9164955509924706,60,2054-12-23,28.309377138945926,28.309377138945926,28.309377138945926,1692000.0,220800.0,1912800.0,0.13049645390070921,1.0001045587620243,1.4716312056737588,25-34,5-9,20L-40L,True,True,False,True,True,False,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,159400.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,6.0,True,True,True,551769.2307692308,551769.2307692308,551769.2307692308,P07-C01,2054-12-23,28.309377138945926,0.22430306109947695,0.9999999999999997,PROJECTED,28.309377138945926,829624.5606690843,34.2258726899384,34.0,16273404.843893576,0.17401457502919032,2831809.628188108,635183.5680535643,0.1472867081235642,93554.09679278941,15812.417331590155,True,True
E07486,1990-11-29,Female,Married,1989-02-22,Yes,2024-05-14,Active,Contract,E4,Supply Chain,Field,Chennai,Field,,,54400.0,9400.0,63800.0,766000.0,1023000.0,INR,60,2024-06-18,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,118000.0,104000.0,27,Yes,GTI_SAL_02,Salary Multiple,3070000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,35.75633127994524,35,2026-09-01,2.299794661190965,2,0.299794661190965,60,2050-11-29,24.243668720054757,24.243668720054757,24.243668720054757,652800.0,112800.0,765600.0,0.17279411764705882,1.0005224660397074,1.5670955882352942,35-44,1-4,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,63800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,2.0,False,True,True,0.0,73615.38461538461,73615.38461538461,P07-C01,2050-11-29,24.243668720054757,0.24430574866390878,0.9999999999999997,PROJECTED,24.243668720054757,262015.9279427151,26.543463381245722,27.0,4081401.9544922924,0.08517758004410982,347643.94167095347,84931.41343839452,0.1939230477589775,16470.158544451246,7161.577867096212,True,True
E07487,1981-09-17,Female,Married,1980-09-10,Yes,2021-12-01,Active,Contract,E4,Finance,Office,Bengaluru,Office,,,63400.0,1500.0,64900.0,779000.0,958000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,Yes,GTI_SAL_02,Salary Multiple,2870000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,44.955509924709105,44,2026-09-01,4.7501711156741955,4,0.7501711156741955,60,2041-09-17,15.044490075290895,15.044490075290895,15.044490075290897,760800.0,18000.0,778800.0,0.02365930599369085,1.000256805341551,1.2592008412197686,35-44,1-4,5L-10L,True,False,False,False,False,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,64900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,187211.53846153844,187211.53846153844,P07-C01,2041-09-17,15.044490075290895,0.41110906172764283,1.0000000000000002,PROJECTED,15.044490075290895,155940.36112592422,19.79466119096509,20.0,1799311.859145279,0.23750855578370977,427351.96107009705,175688.26374299574,0.3613566473766941,63486.12196960134,13365.01789590599,True,True
