employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,edli_wage_reconstructed_flag,basic_salary_growth_rate_clean,gross_comp_growth_rate_clean,unresolved_large_salary_movement_flag,cleaning_any_change_flag,cleaning_review_flag,salary_record_sequence,salary_effective_year,previous_effective_date,previous_basic_salary_monthly,previous_gross_compensation_annual,salary_interval_years,basic_salary_period_growth,basic_salary_annualized_growth,gross_comp_period_growth,gross_comp_annualized_growth,basic_salary_annual,gratuity_eligible_wages_annual,edli_eligible_wages_annual,grade,occupation_class,work_location,employment_type,age_band,service_band,salary_growth_model_usable_flag,feature_version
E04479,2025-04-01,35700.0,4600.0,40300.0,428000.0,40300.0,592000.0,False,False,False,False,0.072072072072072,0.07246376811594213,False,False,False,4,2025,2024-04-01,33300.0,552000.0,0.999315537303217,0.072072072072072,0.07212317536162716,0.07246376811594213,0.0725151584235666,428400.0,483600.0,483600.0,E2,Factory,Mumbai,Contract,35-44,5-9,True,P04-C01
E04479,2026-04-01,39100.0,5100.0,44200.0,469000.0,44200.0,649000.0,False,False,False,False,0.09523809523809534,0.09628378378378377,False,False,False,5,2026,2025-04-01,35700.0,592000.0,0.999315537303217,0.09523809523809534,0.09530634103348645,0.09628378378378377,0.0963528113491876,469200.0,530400.0,530400.0,E2,Factory,Mumbai,Contract,35-44,5-9,True,P04-C01
E04480,2025-04-01,34000.0,200.0,34200.0,410000.0,34200.0,533000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,408000.0,410400.0,410400.0,E2,Office,Mumbai,Permanent,35-44,1-4,False,P04-C01
E04480,2026-04-01,38200.0,200.0,38400.0,461000.0,38400.0,599000.0,False,False,False,False,0.12352941176470589,0.12382739212007499,False,False,False,2,2026,2025-04-01,34000.0,533000.0,0.999315537303217,0.12352941176470589,0.12361904758540154,0.12382739212007499,0.12391725585331437,458400.0,460800.0,460800.0,E2,Office,Mumbai,Permanent,35-44,1-4,True,P04-C01
E04482,2022-04-01,91700.0,11900.0,103600.0,1101000.0,103600.0,1469000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,1100400.0,1243200.0,1243200.0,E6,Factory,Chennai,Contract,35-44,5-9,False,P04-C01
E04482,2023-04-01,94500.0,12200.0,106700.0,1134000.0,106700.0,1513000.0,False,False,False,False,0.03053435114503822,0.02995234853641926,False,False,False,2,2023,2022-04-01,91700.0,1469000.0,0.999315537303217,0.03053435114503822,0.030555581398525877,0.02995234853641926,0.029973168272479533,1134000.0,1280400.0,1280400.0,E6,Factory,Chennai,Contract,35-44,5-9,True,P04-C01
E04483,2022-04-01,22900.0,1900.0,24800.0,298000.0,24800.0,367000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,274800.0,297600.0,297600.0,E1,Field,Mumbai,Permanent,25-34,10-19,False,P04-C01
E04483,2023-04-01,24800.0,2000.0,26800.0,322000.0,26800.0,396000.0,False,False,False,False,0.08296943231441056,0.07901907356948223,False,False,False,2,2023,2022-04-01,22900.0,367000.0,0.999315537303217,0.08296943231441056,0.08302855719256197,0.07901907356948223,0.07907528184883184,297600.0,321600.0,321600.0,E1,Field,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04483,2024-04-01,26500.0,2100.0,28600.0,343000.0,28600.0,423000.0,False,False,False,False,0.06854838709677424,0.06818181818181812,False,False,False,3,2024,2023-04-01,24800.0,396000.0,1.002053388090349,0.06854838709677424,0.06840322090935769,0.06818181818181812,0.06803745272930528,318000.0,343200.0,343200.0,E1,Field,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04483,2025-04-01,28100.0,2300.0,30400.0,365000.0,30400.0,450000.0,False,False,False,False,0.060377358490566024,0.06382978723404253,False,False,False,4,2025,2024-04-01,26500.0,423000.0,0.999315537303217,0.060377358490566024,0.06041993774030807,0.06382978723404253,0.06387487373571066,337200.0,364800.0,364800.0,E1,Field,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04483,2026-04-01,30300.0,2500.0,32800.0,394000.0,32800.0,485000.0,False,False,False,False,0.07829181494661919,0.07777777777777772,False,False,False,5,2026,2025-04-01,28100.0,450000.0,0.999315537303217,0.07829181494661919,0.07834748736133657,0.07777777777777772,0.07783307163822228,363600.0,393600.0,393600.0,E1,Field,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04484,2022-04-01,67900.0,9300.0,77200.0,926000.0,77200.0,1130000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,814800.0,926400.0,926400.0,E4,Field,Hyderabad,Fixed-Term,35-44,10-19,False,P04-C01
E04484,2023-04-01,71700.0,9900.0,81600.0,979000.0,81600.0,1195000.0,False,False,False,False,0.055964653902798256,0.05752212389380529,False,False,False,2,2023,2022-04-01,67900.0,1130000.0,0.999315537303217,0.055964653902798256,0.05600403974154844,0.05752212389380529,0.057562635410697505,860400.0,979200.0,979200.0,E4,Field,Hyderabad,Fixed-Term,35-44,10-19,True,P04-C01
E04484,2024-04-01,76600.0,10500.0,87100.0,1045000.0,87100.0,1275000.0,False,False,False,False,0.0683403068340307,0.06694560669456062,False,False,False,3,2024,2023-04-01,71700.0,1195000.0,1.002053388090349,0.0683403068340307,0.06819559520970087,0.06694560669456062,0.0668039397314939,919200.0,1045200.0,1045200.0,E4,Field,Hyderabad,Fixed-Term,35-44,10-19,True,P04-C01
E04484,2025-04-01,82900.0,11400.0,94300.0,1131000.0,94300.0,1380000.0,False,False,False,False,0.08224543080939939,0.08235294117647052,False,False,False,4,2025,2024-04-01,76600.0,1275000.0,0.999315537303217,0.08224543080939939,0.08230402040798479,0.08235294117647052,0.0824116102402368,994800.0,1131600.0,1131600.0,E4,Field,Hyderabad,Fixed-Term,35-44,10-19,True,P04-C01
E04484,2026-04-01,89100.0,12200.0,101300.0,1215000.0,101300.0,1483000.0,False,False,False,False,0.07478890229191792,0.07463768115942027,False,False,False,5,2026,2025-04-01,82900.0,1380000.0,0.999315537303217,0.07478890229191792,0.0748419983756401,0.07463768115942027,0.07469066619866305,1069200.0,1215600.0,1215600.0,E4,Field,Hyderabad,Fixed-Term,35-44,10-19,True,P04-C01
E04486,2024-04-01,29900.0,4800.0,34700.0,416000.0,34700.0,535000.0,False,False,False,False,,,False,False,False,1,2024,,,,,,,,,358800.0,416400.0,416400.0,E1,Field,Bengaluru,Fixed-Term,25-34,1-4,False,P04-C01
E04486,2025-04-01,31000.0,4900.0,35900.0,430000.0,35900.0,554000.0,False,False,False,False,0.03678929765886285,0.03551401869158877,False,False,False,2,2025,2024-04-01,29900.0,535000.0,0.999315537303217,0.03678929765886285,0.03681495405471047,0.03551401869158877,0.035538770566816424,372000.0,430800.0,430800.0,E1,Field,Bengaluru,Fixed-Term,25-34,1-4,True,P04-C01
E04486,2026-04-01,31800.0,5100.0,36900.0,442000.0,36900.0,569000.0,False,False,False,False,0.02580645161290329,0.02707581227436817,False,False,False,3,2026,2025-04-01,31000.0,554000.0,0.999315537303217,0.02580645161290329,0.025824353556838098,0.02707581227436817,0.02709460634901739,381600.0,442800.0,442800.0,E1,Field,Bengaluru,Fixed-Term,25-34,1-4,True,P04-C01
E04487,2022-04-01,70300.0,1300.0,71600.0,859000.0,71600.0,1138000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,843600.0,859200.0,859200.0,E5,Office,Pune,Fixed-Term,35-44,5-9,False,P04-C01
E04487,2023-04-01,72400.0,1300.0,73700.0,884000.0,73700.0,1172000.0,False,False,False,False,0.029871977240398362,0.02987697715289972,False,False,False,2,2023,2022-04-01,70300.0,1138000.0,0.999315537303217,0.029871977240398362,0.02989274030401523,0.02987697715289972,0.029897743741993832,868800.0,884400.0,884400.0,E5,Office,Pune,Fixed-Term,35-44,5-9,True,P04-C01
E04487,2024-04-01,76600.0,1400.0,78000.0,936000.0,78000.0,1240000.0,False,False,False,False,0.058011049723756924,0.058020477815699634,False,False,False,3,2024,2023-04-01,72400.0,1172000.0,1.002053388090349,0.058011049723756924,0.05788879845622508,0.058020477815699634,0.057898206141054676,919200.0,936000.0,936000.0,E5,Office,Pune,Fixed-Term,35-44,5-9,True,P04-C01
E04487,2025-04-01,77300.0,1400.0,78700.0,944000.0,78700.0,1251000.0,False,False,False,False,0.009138381201044377,0.00887096774193541,False,False,False,4,2025,2024-04-01,76600.0,1240000.0,0.999315537303217,0.009138381201044377,0.00914466889843668,0.00887096774193541,0.008877070636381212,927600.0,944400.0,944400.0,E5,Office,Pune,Fixed-Term,35-44,5-9,True,P04-C01
E04487,2026-04-01,81400.0,1500.0,82900.0,995000.0,82900.0,1318000.0,False,False,False,False,0.053040103492884905,0.0535571542765787,False,False,False,5,2026,2025-04-01,77300.0,1251000.0,0.999315537303217,0.053040103492884905,0.053077379837459526,0.0535571542765787,0.053594803168026006,976800.0,994800.0,994800.0,E5,Office,Pune,Fixed-Term,35-44,5-9,True,P04-C01
E04488,2022-04-01,71700.0,800.0,72500.0,870000.0,72500.0,1054000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,860400.0,870000.0,870000.0,E5,Office,Ahmedabad,Permanent,35-44,5-9,False,P04-C01
E04488,2023-04-01,77000.0,900.0,77900.0,935000.0,77900.0,1132000.0,False,False,False,False,0.07391910739191077,0.07400379506641364,False,False,False,2,2023,2022-04-01,71700.0,1054000.0,0.999315537303217,0.07391910739191077,0.07397156496848245,0.07400379506641364,0.074056314790091,924000.0,934800.0,934800.0,E5,Office,Ahmedabad,Permanent,35-44,5-9,True,P04-C01
E04488,2024-04-01,82800.0,1000.0,83800.0,1006000.0,83800.0,1218000.0,False,False,False,False,0.07532467532467524,0.07597173144876335,False,False,False,3,2024,2023-04-01,77000.0,1132000.0,1.002053388090349,0.07532467532467524,0.07516466076361406,0.07597173144876335,0.07581029446664544,993600.0,1005600.0,1005600.0,E5,Office,Ahmedabad,Permanent,35-44,5-9,True,P04-C01
E04488,2025-04-01,86200.0,1000.0,87200.0,1047000.0,87200.0,1267000.0,False,False,False,False,0.04106280193236711,0.04022988505747116,False,False,False,4,2025,2024-04-01,82800.0,1218000.0,0.999315537303217,0.04106280193236711,0.04109149723901484,0.04022988505747116,0.0402579871277402,1034400.0,1046400.0,1046400.0,E5,Office,Ahmedabad,Permanent,35-44,5-9,True,P04-C01
E04488,2026-04-01,94100.0,1100.0,95200.0,1143000.0,95200.0,1384000.0,False,False,False,False,0.09164733178654294,0.0923441199684294,False,False,False,5,2026,2025-04-01,86200.0,1267000.0,0.999315537303217,0.09164733178654294,0.09171289829531237,0.0923441199684294,0.09241020576091996,1129200.0,1142400.0,1142400.0,E5,Office,Ahmedabad,Permanent,35-44,5-9,True,P04-C01
E04489,2023-04-01,94200.0,2200.0,96400.0,1157000.0,96400.0,1504000.0,False,False,False,False,,,False,False,False,1,2023,,,,,,,,,1130400.0,1156800.0,1156800.0,E6,Office,Pune,Permanent,35-44,1-4,False,P04-C01
E04489,2024-04-01,103600.0,2400.0,106000.0,1272000.0,106000.0,1654000.0,False,False,False,False,0.0997876857749469,0.0997340425531914,False,False,False,2,2024,2023-04-01,94200.0,1504000.0,1.002053388090349,0.0997876857749469,0.09957334463918088,0.0997340425531914,0.0995198217726605,1243200.0,1272000.0,1272000.0,E6,Office,Pune,Permanent,35-44,1-4,True,P04-C01
E04489,2025-04-01,116300.0,2700.0,119000.0,1428000.0,119000.0,1857000.0,False,False,False,False,0.12258687258687262,0.12273276904473995,False,False,False,3,2025,2024-04-01,103600.0,1654000.0,0.999315537303217,0.12258687258687262,0.12267578785604072,0.12273276904473995,0.12282179581323183,1395600.0,1428000.0,1428000.0,E6,Office,Pune,Permanent,35-44,1-4,True,P04-C01
E04489,2026-04-01,125000.0,2900.0,127900.0,1535000.0,127900.0,1996000.0,False,False,False,False,0.07480653482373167,0.0748519116855142,False,False,False,4,2026,2025-04-01,116300.0,1857000.0,0.999315537303217,0.07480653482373167,0.07485964385629829,0.0748519116855142,0.07490505404250603,1500000.0,1534800.0,1534800.0,E6,Office,Pune,Permanent,35-44,1-4,True,P04-C01
E04490,2022-04-01,66400.0,2400.0,68800.0,826000.0,68800.0,1127000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,796800.0,825600.0,825600.0,E5,Office,Mumbai,Permanent,35-44,5-9,False,P04-C01
E04490,2023-04-01,69300.0,2600.0,71900.0,863000.0,71900.0,1178000.0,False,False,False,False,0.04367469879518082,0.0452528837622006,False,False,False,2,2023,2022-04-01,66400.0,1127000.0,0.999315537303217,0.04367469879518082,0.04370525735841846,0.0452528837622006,0.04528457033204725,831600.0,862800.0,862800.0,E5,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E04490,2024-04-01,72300.0,2700.0,75000.0,900000.0,75000.0,1228000.0,False,False,False,False,0.04329004329004338,0.042444821731748794,False,False,False,3,2024,2023-04-01,69300.0,1178000.0,1.002053388090349,0.04329004329004338,0.04319944513103069,0.042444821731748794,0.042356028131544265,867600.0,900000.0,900000.0,E5,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E04490,2025-04-01,75600.0,2800.0,78400.0,941000.0,78400.0,1284000.0,False,False,False,False,0.045643153526971014,0.0456026058631922,False,False,False,4,2025,2024-04-01,72300.0,1228000.0,0.999315537303217,0.045643153526971014,0.04567511929383805,0.0456026058631922,0.04563454261781685,907200.0,940800.0,940800.0,E5,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E04490,2026-04-01,79900.0,2900.0,82800.0,994000.0,82800.0,1356000.0,False,False,False,False,0.05687830687830697,0.05607476635514019,False,False,False,5,2026,2025-04-01,75600.0,1284000.0,0.999315537303217,0.05687830687830697,0.05691835287878555,0.05607476635514019,0.056114231727149466,958800.0,993600.0,993600.0,E5,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E04491,2024-04-01,106300.0,8900.0,115200.0,1382000.0,115200.0,1831000.0,False,False,False,False,,,False,False,False,1,2024,,,,,,,,,1275600.0,1382400.0,1382400.0,E6,Factory,Bengaluru,Permanent,60+,1-4,False,P04-C01
E04491,2025-04-01,116700.0,9800.0,126500.0,1518000.0,126500.0,2011000.0,False,False,False,False,0.09783631232361234,0.09830693610049157,False,False,False,2,2025,2024-04-01,106300.0,1831000.0,0.999315537303217,0.09783631232361234,0.09790650183989458,0.09830693610049157,0.09837747814062237,1400400.0,1518000.0,1518000.0,E6,Factory,Bengaluru,Permanent,60+,1-4,True,P04-C01
E04491,2026-04-01,123700.0,10400.0,134100.0,1609000.0,134100.0,2131000.0,False,False,False,False,0.059982862039417384,0.059671805072103457,False,False,False,3,2026,2025-04-01,116700.0,2011000.0,0.999315537303217,0.059982862039417384,0.060025155284636256,0.059671805072103457,0.05971387287623853,1484400.0,1609200.0,1609200.0,E6,Factory,Bengaluru,Permanent,60+,1-4,True,P04-C01
E04492,2022-04-01,62700.0,1900.0,64600.0,775000.0,64600.0,960000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,752400.0,775200.0,775200.0,E4,Management,Mumbai,Permanent,25-34,10-19,False,P04-C01
E04492,2023-04-01,67600.0,2100.0,69700.0,836000.0,69700.0,1036000.0,False,False,False,False,0.07814992025518341,0.07916666666666661,False,False,False,2,2023,2022-04-01,62700.0,960000.0,0.999315537303217,0.07814992025518341,0.0782054881570875,0.07916666666666661,0.07922298373778536,811200.0,836400.0,836400.0,E4,Management,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04492,2024-04-01,70600.0,2200.0,72800.0,874000.0,72800.0,1082000.0,False,False,False,False,0.044378698224851965,0.044401544401544424,False,False,False,3,2024,2023-04-01,67600.0,1036000.0,1.002053388090349,0.044378698224851965,0.04428577371065523,0.044401544401544424,0.044308571042307676,847200.0,873600.0,873600.0,E4,Management,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04492,2025-04-01,74100.0,2300.0,76400.0,917000.0,76400.0,1135000.0,False,False,False,False,0.049575070821529676,0.048983364140480656,False,False,False,4,2025,2024-04-01,70600.0,1082000.0,0.999315537303217,0.049575070821529676,0.04960985502587811,0.048983364140480656,0.04901772355730749,889200.0,916800.0,916800.0,E4,Management,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04492,2026-04-01,78700.0,2400.0,81100.0,973000.0,81100.0,1205000.0,False,False,False,False,0.062078272604588314,0.06167400881057272,False,False,False,5,2026,2025-04-01,74100.0,1135000.0,0.999315537303217,0.062078272604588314,0.06212208614521253,0.06167400881057272,0.061717528822555545,944400.0,973200.0,973200.0,E4,Management,Mumbai,Permanent,25-34,10-19,True,P04-C01
E04493,2022-04-01,43600.0,1400.0,45000.0,540000.0,45000.0,718000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,523200.0,540000.0,540000.0,E3,Office,Chennai,Permanent,25-34,5-9,False,P04-C01
E04493,2023-04-01,45500.0,1500.0,47000.0,564000.0,47000.0,750000.0,False,False,False,False,0.04357798165137616,0.04456824512534818,False,False,False,2,2023,2022-04-01,43600.0,718000.0,0.999315537303217,0.04357798165137616,0.04360847113927058,0.04456824512534818,0.044599442149481305,546000.0,564000.0,564000.0,E3,Office,Chennai,Permanent,25-34,5-9,True,P04-C01
E04493,2024-04-01,47500.0,1600.0,49100.0,590000.0,49100.0,783000.0,False,False,False,False,0.04395604395604402,0.04400000000000004,False,False,False,3,2024,2023-04-01,45500.0,750000.0,1.002053388090349,0.04395604395604402,0.043864022890733656,0.04400000000000004,0.04390788499230558,570000.0,589200.0,589200.0,E3,Office,Chennai,Permanent,25-34,5-9,True,P04-C01
E04493,2025-04-01,48500.0,1600.0,50100.0,602000.0,50100.0,799000.0,False,False,False,False,0.021052631578947434,0.020434227330779153,False,False,False,4,2025,2024-04-01,47500.0,783000.0,0.999315537303217,0.021052631578947434,0.021067202024864784,0.020434227330779153,0.020448365509837307,582000.0,601200.0,601200.0,E3,Office,Chennai,Permanent,25-34,5-9,True,P04-C01
E04493,2026-04-01,51100.0,1700.0,52800.0,634000.0,52800.0,842000.0,False,False,False,False,0.053608247422680444,0.053817271589486904,False,False,False,5,2026,2025-04-01,48500.0,799000.0,0.999315537303217,0.053608247422680444,0.05364593313734778,0.053817271589486904,0.05385510796715032,613200.0,633600.0,633600.0,E3,Office,Chennai,Permanent,25-34,5-9,True,P04-C01
E04494,2022-04-01,114200.0,16900.0,131100.0,1574000.0,131100.0,2233000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,1370400.0,1573200.0,1573200.0,E6,Factory,Bengaluru,Fixed-Term,35-44,5-9,False,P04-C01
E04494,2023-04-01,120200.0,17800.0,138000.0,1656000.0,138000.0,2351000.0,False,False,False,False,0.0525394045534151,0.052843708016121704,False,False,False,2,2023,2022-04-01,114200.0,2233000.0,0.999315537303217,0.0525394045534151,0.05257632029883785,0.052843708016121704,0.05288084289887651,1442400.0,1656000.0,1656000.0,E6,Factory,Bengaluru,Fixed-Term,35-44,5-9,True,P04-C01
E04494,2024-04-01,125300.0,18600.0,143900.0,1727000.0,143900.0,2451000.0,False,False,False,False,0.04242928452579031,0.04253509145044654,False,False,False,3,2024,2023-04-01,120200.0,2351000.0,1.002053388090349,0.04242928452579031,0.042340524084605535,0.04253509145044654,0.0424461051900602,1503600.0,1726800.0,1726800.0,E6,Factory,Bengaluru,Fixed-Term,35-44,5-9,True,P04-C01
E04494,2025-04-01,128900.0,19100.0,148000.0,1776000.0,148000.0,2521000.0,False,False,False,False,0.02873104549082206,0.02855977152182776,False,False,False,4,2025,2024-04-01,125300.0,2451000.0,0.999315537303217,0.02873104549082206,0.028751004509792732,0.02855977152182776,0.028579609914370252,1546800.0,1776000.0,1776000.0,E6,Factory,Bengaluru,Fixed-Term,35-44,5-9,True,P04-C01
E04494,2026-04-01,133400.0,19800.0,153200.0,1839000.0,153200.0,2610000.0,False,False,False,False,0.03491078355314192,0.03530345101150334,False,False,False,5,2026,2025-04-01,128900.0,2521000.0,0.999315537303217,0.03491078355314192,0.03493510794507659,0.03530345101150334,0.03532805364032443,1600800.0,1838400.0,1838400.0,E6,Factory,Bengaluru,Fixed-Term,35-44,5-9,True,P04-C01
E04495,2026-04-01,87400.0,3500.0,90900.0,1049000.0,90900.0,1325000.0,False,False,False,False,,,False,False,False,1,2026,,,,,,,,,1048800.0,1090800.0,1090800.0,E5,Laboratory,Hyderabad,Permanent,55-59,<1,False,P04-C01
E04496,2025-04-01,58600.0,2100.0,60700.0,703000.0,60700.0,882000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,703200.0,728400.0,728400.0,E3,Office,Mumbai,Permanent,<25,1-4,False,P04-C01
E04496,2026-04-01,61200.0,2200.0,63400.0,734000.0,63400.0,922000.0,False,False,False,False,0.04436860068259385,0.0453514739229024,False,False,False,2,2026,2025-04-01,58600.0,882000.0,0.999315537303217,0.04436860068259385,0.04439965501038046,0.0453514739229024,0.04538323101422548,734400.0,760800.0,760800.0,E3,Office,Mumbai,Permanent,<25,1-4,True,P04-C01
E04497,2022-04-01,52200.0,5000.0,57200.0,627000.0,57200.0,879000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,626400.0,686400.0,686400.0,E5,Factory,Delhi NCR,Fixed-Term,45-54,10-19,False,P04-C01
E04497,2023-04-01,56100.0,5300.0,61400.0,673000.0,61400.0,944000.0,False,False,False,False,0.07471264367816088,0.07394766780432316,False,False,False,2,2023,2022-04-01,52200.0,879000.0,0.999315537303217,0.07471264367816088,0.07476568376194725,0.07394766780432316,0.07400014633912355,673200.0,736800.0,736800.0,E5,Factory,Delhi NCR,Fixed-Term,45-54,10-19,True,P04-C01
E04497,2024-04-01,61500.0,5800.0,67300.0,737000.0,67300.0,1034000.0,False,False,False,False,0.09625668449197855,0.09533898305084754,False,False,False,3,2024,2023-04-01,56100.0,944000.0,1.002053388090349,0.09625668449197855,0.09605025417065494,0.09533898305084754,0.09513460493309567,738000.0,807600.0,807600.0,E5,Factory,Delhi NCR,Fixed-Term,45-54,10-19,True,P04-C01
E04497,2025-04-01,65600.0,6200.0,71800.0,787000.0,71800.0,1104000.0,False,False,False,False,0.06666666666666665,0.06769825918762096,False,False,False,4,2025,2024-04-01,61500.0,1034000.0,0.999315537303217,0.06666666666666665,0.06671381913980201,0.06769825918762096,0.06774616420602286,787200.0,861600.0,861600.0,E5,Factory,Delhi NCR,Fixed-Term,45-54,10-19,True,P04-C01
E04497,2026-04-01,70100.0,6700.0,76800.0,841000.0,76800.0,1180000.0,False,False,False,False,0.06859756097560976,0.06884057971014501,False,False,False,5,2026,2025-04-01,65600.0,1104000.0,0.999315537303217,0.06859756097560976,0.0686461225907784,0.06884057971014501,0.0688893188468096,841200.0,921600.0,921600.0,E5,Factory,Delhi NCR,Fixed-Term,45-54,10-19,True,P04-C01
E04498,2024-04-01,26800.0,400.0,27200.0,327000.0,27200.0,440000.0,False,False,False,False,,,False,False,False,1,2024,,,,,,,,,321600.0,326400.0,326400.0,E2,Office,Bengaluru,Permanent,25-34,1-4,False,P04-C01
E04498,2025-04-01,29200.0,500.0,29700.0,357000.0,29700.0,480000.0,False,False,False,False,0.08955223880597019,0.09090909090909083,False,False,False,2,2025,2024-04-01,26800.0,440000.0,0.999315537303217,0.08955223880597019,0.08961624577684102,0.09090909090909083,0.09097410757397939,350400.0,356400.0,356400.0,E2,Office,Bengaluru,Permanent,25-34,1-4,True,P04-C01
E04498,2026-04-01,30800.0,500.0,31300.0,376000.0,31300.0,506000.0,False,False,False,False,0.0547945205479452,0.054166666666666696,False,False,False,3,2026,2025-04-01,29200.0,480000.0,0.999315537303217,0.0547945205479452,0.054833061695988006,0.054166666666666696,0.05420475494903676,369600.0,375600.0,375600.0,E2,Office,Bengaluru,Permanent,25-34,1-4,True,P04-C01
E04499,2026-04-01,46800.0,1200.0,48000.0,576000.0,48000.0,798000.0,False,False,False,False,,,False,False,False,1,2026,,,,,,,,,561600.0,576000.0,576000.0,E3,Office,Hyderabad,Permanent,35-44,1-4,False,P04-C01
E04500,2024-04-01,49400.0,6700.0,56100.0,673000.0,56100.0,915000.0,False,False,False,False,,,False,False,False,1,2024,,,,,,,,,592800.0,673200.0,673200.0,E4,Factory,Pune,Permanent,<25,1-4,False,P04-C01
E04500,2025-04-01,52200.0,7100.0,59300.0,711000.0,59300.0,967000.0,False,False,False,False,0.05668016194331993,0.05683060109289628,False,False,False,2,2025,2024-04-01,49400.0,915000.0,0.999315537303217,0.05668016194331993,0.056720064727802555,0.05683060109289628,0.05687061261006732,626400.0,711600.0,711600.0,E4,Factory,Pune,Permanent,<25,1-4,True,P04-C01
E04500,2026-04-01,55600.0,7600.0,63200.0,758000.0,63200.0,1031000.0,False,False,False,False,0.06513409961685834,0.06618407445708385,False,False,False,3,2026,2025-04-01,52200.0,967000.0,0.999315537303217,0.06513409961685834,0.06518013534733469,0.06618407445708385,0.06623087511463499,667200.0,758400.0,758400.0,E4,Factory,Pune,Permanent,<25,1-4,True,P04-C01
E04501,2022-04-01,55900.0,9500.0,65400.0,785000.0,65400.0,970000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,670800.0,784800.0,784800.0,E5,Factory,Pune,Permanent,35-44,5-9,False,P04-C01
E04501,2023-04-01,59100.0,10100.0,69200.0,830000.0,69200.0,1026000.0,False,False,False,False,0.057245080500894385,0.057731958762886615,False,False,False,2,2023,2022-04-01,55900.0,970000.0,0.999315537303217,0.057245080500894385,0.0572853916666769,0.057731958762886615,0.05777262206041178,709200.0,830400.0,830400.0,E5,Factory,Pune,Permanent,35-44,5-9,True,P04-C01
E04501,2024-04-01,61700.0,10500.0,72200.0,866000.0,72200.0,1070000.0,False,False,False,False,0.04399323181049075,0.042884990253411415,False,False,False,3,2024,2023-04-01,59100.0,1026000.0,1.002053388090349,0.04399323181049075,0.04390113126794448,0.042884990253411415,0.042795257062590464,740400.0,866400.0,866400.0,E5,Factory,Pune,Permanent,35-44,5-9,True,P04-C01
E04501,2025-04-01,65500.0,11100.0,76600.0,919000.0,76600.0,1136000.0,False,False,False,False,0.06158833063209079,0.06168224299065428,False,False,False,4,2025,2024-04-01,61700.0,1070000.0,0.999315537303217,0.06158833063209079,0.06163178844824424,0.06168224299065428,0.06172576898027393,786000.0,919200.0,919200.0,E5,Factory,Pune,Permanent,35-44,5-9,True,P04-C01
E04501,2026-04-01,68800.0,11700.0,80500.0,966000.0,80500.0,1193000.0,False,False,False,False,0.05038167938931304,0.05017605633802824,False,False,False,5,2026,2025-04-01,65500.0,1136000.0,0.999315537303217,0.05038167938931304,0.05041704302797756,0.05017605633802824,0.050211272225243686,825600.0,966000.0,966000.0,E5,Factory,Pune,Permanent,35-44,5-9,True,P04-C01
E04502,2022-04-01,36800.0,6500.0,43300.0,520000.0,43300.0,707000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,441600.0,519600.0,519600.0,E3,Factory,Bengaluru,Permanent,35-44,5-9,False,P04-C01
E04502,2023-04-01,39500.0,6900.0,46400.0,557000.0,46400.0,758000.0,False,False,False,False,0.07336956521739135,0.07213578500707207,False,False,False,2,2023,2022-04-01,36800.0,707000.0,0.999315537303217,0.07336956521739135,0.07342161962980964,0.07213578500707207,0.07218693497605533,474000.0,556800.0,556800.0,E3,Factory,Bengaluru,Permanent,35-44,5-9,True,P04-C01
E04502,2024-04-01,42000.0,7400.0,49400.0,593000.0,49400.0,807000.0,False,False,False,False,0.06329113924050622,0.06464379947229548,False,False,False,3,2024,2023-04-01,39500.0,758000.0,1.002053388090349,0.06329113924050622,0.06315743236735982,0.06464379947229548,0.06450714924995782,504000.0,592800.0,592800.0,E3,Factory,Bengaluru,Permanent,35-44,5-9,True,P04-C01
