employee_id,plan_id,attained_age_years,completed_service_years,retirement_age,years_to_retirement,service_at_retirement,pensionable_salary_basis_rule,pension_salary_source,current_pensionable_salary_annual,salary_escalation_rate,final_pensionable_salary,accrual_rate,full_annual_pension_at_retirement,puc_annual_pension_at_retirement,discount_rate,pension_escalation_rate,pensioner_mortality_model,mortality_A,mortality_B,mortality_c,spouse_pension_percentage_rule,spouse_pension_percentage_modelled,spouse_age_at_retirement,probability_reach_retirement_active,active_survival_source,active_survival_matched_horizon,member_annuity_factor,spouse_annuity_factor,member_pv_at_retirement,spouse_pv_at_retirement,total_pv_at_retirement,pre_retirement_discount_factor,member_dbo,spouse_dbo,db_pension_liability,puc_one_service_year_pv,model_status,review_flag
E04792,PEN_DB_01,57.74127310061601,1.6974674880219027,60.0,2.258726899383987,3.9561943874058896,pensionable_salary_annual,pensionable_salary_annual,3846000.0,0.06,4387006.91023179,0.015,260337.78173654785,111702.02399768826,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,62.19575633127995,0.8291404455534958,PIPELINE_06_RETIREMENT_SUMMARY,2.258726899383987,16.452696014800427,0.9584967164157536,1837799.4450719072,107066.0232187779,1944865.4682906852,0.8582821312161548,1307845.0337342287,76192.08239714836,1384037.116131377,815354.1236564282,OK,False
E04799,PEN_DB_01,42.926762491444215,2.3901437371663246,60.0,17.073237508555785,19.46338124572211,pensionable_salary_annual,pensionable_salary_annual,1817000.0,0.06,4913692.506635731,0.015,1434556.0587134873,176166.4705664474,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.3489576045132338,PIPELINE_06_RETIREMENT_SUMMARY,17.073237508555785,16.452696014800427,0.0,2898413.388230046,0.0,2898413.388230046,0.31500959670156314,318608.07507489546,0.0,318608.07507489546,133300.80116965127,OK,False
E04801,PEN_DB_02,21.77138945927447,1.5770020533880904,60.0,38.228610540725526,39.80561259411362,pensionable_salary_annual,pensionable_salary_annual,445000.0,0.065,4941940.531486802,0.02,3934339.4051902317,155869.00731753034,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.12575974839707404,PIPELINE_06_RETIREMENT_SUMMARY,38.228610540725526,16.87779941727805,0.0,2630725.840875522,0.0,2630725.840875522,0.0808650218358796,26753.336910355083,0.0,26753.336910355083,16964.6810876861,OK,False
E04806,PEN_DB_01,31.392197125256672,4.4435318275154,60.0,28.607802874743328,33.05133470225873,pensionable_salary_annual,pensionable_salary_annual,1148000.0,0.06,6079769.203060339,0.015,3014167.302642481,405234.71936619835,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.21338687041742052,PIPELINE_06_RETIREMENT_SUMMARY,28.607802874743328,16.452696014800427,0.0,6667203.652375021,0.0,6667203.652375021,0.14434265198716056,205355.38477239088,0.0,205355.38477239088,46214.45119415636,OK,False
E04817,PEN_DB_01,52.44900752908966,12.59958932238193,60.0,7.550992470910337,20.150581793292268,pensionable_salary_annual,pensionable_salary_annual,1672000.0,0.06,2596095.54066637,0.015,784692.533030985,490646.06481095013,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,51.87679671457906,0.9822575483485095,REVIEW_DB_MORTALITY_ONLY_FALLBACK,7.550992470910337,16.45269920834965,1.5771794213319716,8072452.12209499,773836.8765773434,8846288.998672333,0.5999614083700954,4757230.216570853,456034.9341527169,5213265.15072357,413764.6884619262,REVIEW_DB_MORTALITY_ONLY_FALLBACK,True
E04819,PEN_DB_01,53.18275154004107,6.510609171800137,60.0,6.8172484599589325,13.32785763175907,pensionable_salary_annual,pensionable_salary_annual,846000.0,0.06,1258597.1211887,0.015,251616.04870417214,122913.50941218597,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,55.62765229295003,0.6567786969179094,PIPELINE_06_RETIREMENT_SUMMARY,6.8172484599589325,16.452699205198666,1.3420431690743377,2022258.998614051,164955.2356935785,2187214.2343076295,0.6304976712312055,837412.2721610398,68307.54063732202,905719.8127983618,139114.44980008478,OK,False
E04823,PEN_DB_01,39.18412046543463,15.734428473648187,60.0,20.81587953456537,36.550308008213555,pensionable_salary_annual,pensionable_salary_annual,851000.0,0.06,2862156.6718175304,0.015,1569190.618840412,675515.9914963181,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,59.258042436687205,0.3619296320369478,PIPELINE_06_RETIREMENT_SUMMARY,20.81587953456537,16.452698200221736,1.1239953897224,11114060.737512475,759276.8601256176,11873337.597638093,0.2445405155308843,983666.1588122298,67200.90614170431,1050867.0649539342,66787.7493430354,OK,False
E04832,PEN_DB_01,32.818617385352496,3.649555099247091,60.0,27.181382614647504,30.830937713894595,pensionable_salary_annual,pensionable_salary_annual,818000.0,0.06,3986591.2556800013,0.015,1843655.2004194043,218239.26668671216,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.22264456965450385,PIPELINE_06_RETIREMENT_SUMMARY,27.181382614647504,16.452696014800427,0.0,3590624.3132894365,0.0,3590624.3132894365,0.15896748232503607,127083.85209609588,0.0,127083.85209609588,34821.7381681163,OK,False
E04833,PEN_DB_01,42.704996577686515,1.3360711841204653,60.0,17.295003422313485,18.631074606433952,pensionable_salary_annual,pensionable_salary_annual,925000.0,0.06,2534000.866754779,0.015,708167.3880191488,50784.08307911015,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.3315623471235602,PIPELINE_06_RETIREMENT_SUMMARY,17.295003422313485,16.452696014800427,0.0,835535.0812909693,0.0,835535.0812909693,0.3103183549814977,85968.10603217107,0.0,85968.10603217107,64343.95641034936,OK,False
E04836,PEN_DB_01,30.527036276522928,5.823408624229979,60.0,29.472963723477072,35.29637234770705,pensionable_salary_annual,pensionable_salary_annual,515000.0,0.06,2868442.0338412207,0.015,1518683.9712641072,250561.65116962118,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,59.742642026009584,0.21249132603861745,PIPELINE_06_RETIREMENT_SUMMARY,29.472963723477072,16.452698200221736,1.095928958344426,4122415.2272430127,274597.7693673824,4397012.996610396,0.13613600011772614,119252.07006428685,7943.487161528864,127195.5572258157,21842.114375519126,OK,False
E04840,PEN_DB_01,46.75975359342916,5.242984257357974,60.0,13.24024640657084,18.483230663928815,pensionable_salary_annual,pensionable_salary_annual,3745000.0,0.06,8100423.290281723,0.015,2245829.8822460743,637055.8768332443,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.45544649691962225,PIPELINE_06_RETIREMENT_SUMMARY,13.24024640657084,16.452696014800427,0.0,10481286.685979512,0.0,10481286.685979512,0.4082738301674248,1948962.6177400926,0.0,1948962.6177400926,371727.7264384171,OK,False
E04846,PEN_DB_02,46.16016427104723,2.2614647501711156,60.0,13.839835728952771,16.101300479123886,pensionable_salary_annual,pensionable_salary_annual,1573000.0,0.065,3760475.828520906,0.02,1210971.0251899492,170083.670601411,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.4117466240358017,PIPELINE_06_RETIREMENT_SUMMARY,13.839835728952771,16.87779941727805,0.0,2870638.0765650067,0.0,2870638.0765650067,0.4023264231276885,475539.9899670073,0.0,475539.9899670073,210279.63842064096,OK,False
E04850,PEN_DB_01,24.205338809034906,6.203969883641341,60.0,35.794661190965094,41.998631074606436,pensionable_salary_annual,pensionable_salary_annual,372000.0,0.06,2994730.9652105602,0.015,1886619.0146336753,278688.3107666172,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.16276261048732954,PIPELINE_06_RETIREMENT_SUMMARY,35.794661190965094,16.452696014800427,0.0,4585174.059921386,0.0,4585174.059921386,0.08876006942445407,66241.18709354007,0.0,66241.18709354007,10677.225766070394,OK,False
E04868,PEN_DB_01,48.75290896646133,4.15605749486653,60.0,11.247091033538673,15.403148528405204,pensionable_salary_annual,pensionable_salary_annual,1919000.0,0.06,3695662.8564315494,0.015,853872.6583278809,230390.80969458283,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.4963257549880948,PIPELINE_06_RETIREMENT_SUMMARY,11.247091033538673,16.452696014800427,0.0,3790549.9565087063,0.0,3790549.9565087063,0.4672162910233256,878996.2333065826,0.0,878996.2333065826,211497.61147248303,OK,False
E04873,PEN_DB_02,28.501026694045173,4.199863107460644,60.0,31.498973305954827,35.69883641341547,pensionable_salary_annual,pensionable_salary_annual,761000.0,0.065,5531835.053761151,0.02,3949601.4930043337,464658.99917698046,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,55.69336071184121,0.18620037300112396,PIPELINE_06_RETIREMENT_SUMMARY,31.498973305954827,16.877802996251773,1.8894852729204714,7842423.048544591,877966.3358748701,8720389.384419462,0.12590265083555996,183850.86891082954,20582.270648483787,204433.13955931333,48676.143561955134,OK,False
E04880,PEN_DB_01,47.186858316221766,5.210130047912389,60.0,12.813141683778234,18.023271731690624,pensionable_salary_annual,pensionable_salary_annual,798000.0,0.06,1683645.0135080374,0.015,455171.87367241934,131580.1421234413,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,60.54209445585216,0.4654500945689263,PIPELINE_06_RETIREMENT_SUMMARY,12.813141683778234,16.452696014800427,1.050258549003979,2164848.0799412164,138193.1691443028,2303041.249085519,0.4202439726771394,423449.90616724215,27030.942748046236,450480.8489152884,86462.49609369892,OK,False
E04881,PEN_DB_01,50.67488021902806,1.8836413415468858,60.0,9.325119780971939,11.208761122518824,pensionable_salary_annual,pensionable_salary_annual,534000.0,0.06,919435.9523234566,0.015,154586.0693557385,25978.313560514915,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,55.969883641341546,0.5241568065367384,PIPELINE_06_RETIREMENT_SUMMARY,9.325119780971939,16.452699205198666,1.3209886807394522,427413.37886948546,34317.05815814042,461730.43702762586,0.5320993807119525,119207.09250837321,9571.148047103698,128778.2405554769,68366.64587629061,OK,False
E04886,PEN_DB_01,31.942505133470227,13.94113620807666,60.0,28.057494866529773,41.998631074606436,pensionable_salary_annual,pensionable_salary_annual,1435000.0,0.06,7359885.972679653,0.015,4636577.035766155,1539077.5923155972,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,56.741957563312795,0.2591427119816108,PIPELINE_06_RETIREMENT_SUMMARY,28.057494866529773,16.45269919212516,1.2738257412572813,25321980.65970876,1960516.6548838874,27282497.31459265,0.14981828056048466,983108.5669483714,76115.71720880861,1059224.28415718,75978.33263715828,OK,False
E04893,PEN_DB_02,43.553730321697465,8.281998631074606,60.0,16.446269678302535,24.728268309377142,pensionable_salary_annual,pensionable_salary_annual,654000.0,0.065,1842369.6612571233,0.02,911172.2261724486,305170.06024929765,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,59.07734428473648,0.4066605452695158,PIPELINE_06_RETIREMENT_SUMMARY,16.446269678302535,16.87780186690075,1.5971088738732673,5150599.81259781,487389.81126459286,5637989.623862403,0.3389295797897407,709903.5035282334,67176.59053114959,777080.094059383,93827.60474551724,OK,False
E04897,PEN_DB_01,26.21218343600274,7.57015742642026,60.0,33.78781656399726,41.35797399041752,pensionable_salary_annual,pensionable_salary_annual,424000.0,0.06,3036657.352384247,0.015,1883849.936965767,344819.61311467935,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,63.34017796030116,0.1828983524566907,PIPELINE_06_RETIREMENT_SUMMARY,33.78781656399726,16.452696014800427,0.8973119087942292,5673212.27451691,309410.7452336205,5982623.019750531,0.10166847507264662,105493.36288520895,5753.491751777034,111246.85463698598,14695.447976911079,OK,False
E04922,PEN_DB_01,29.790554414784395,11.715263518138261,60.0,30.209445585215605,41.92470910335386,pensionable_salary_annual,pensionable_salary_annual,359000.0,0.06,2087231.4417068611,0.015,1312598.5653740107,366786.9954440928,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.22930702566312566,PIPELINE_06_RETIREMENT_SUMMARY,30.209445585215605,16.452696014800427,0.0,6034634.938223648,0.0,6034634.938223648,0.1295186672685695,179225.8839008581,0.0,179225.8839008581,15298.493595416785,OK,False
E04923,PEN_DB_02,31.28542094455852,10.817248459958932,60.0,28.71457905544148,39.53182751540041,pensionable_salary_annual,pensionable_salary_annual,314000.0,0.065,1915411.6415319736,0.02,1514394.4526806388,414389.67259098304,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,57.50034223134839,0.24124489228722157,PIPELINE_06_RETIREMENT_SUMMARY,28.71457905544148,16.8778029178778,1.7312605871942455,6993987.22519452,717416.5078970965,7711403.733091617,0.15121278278862874,255135.83858897025,26170.86026416148,281306.69885313173,26005.38389169991,OK,False
E04927,PEN_DB_02,30.376454483230663,2.9322381930184807,60.0,29.623545516769337,32.55578370978782,pensionable_salary_annual,pensionable_salary_annual,706000.0,0.065,4560338.201984436,0.02,2969307.6829457595,267439.95697879983,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.19465206007171793,PIPELINE_06_RETIREMENT_SUMMARY,29.623545516769337,16.87779941727805,0.0,4513797.950053655,0.0,4513797.950053655,0.14243548391163005,125146.67480581335,0.0,125146.67480581335,42679.57327061001,OK,False
E04928,PEN_DB_02,41.37166324435318,13.853524982888432,60.0,18.62833675564682,32.48186173853525,pensionable_salary_annual,pensionable_salary_annual,1980000.0,0.065,6399453.592852055,0.02,4157323.3361038626,1773099.8045082218,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,61.63175906913074,0.39189805266888705,PIPELINE_06_RETIREMENT_SUMMARY,18.62833675564682,16.87779941727805,1.3893226370304483,29926022.847304694,2463407.6961175352,32389430.54342223,0.29360610609403204,3443397.7548618857,283448.7086173094,3726846.4634791953,269017.9191276237,OK,False
E04931,PEN_DB_01,22.444900752908968,0.785763175906913,60.0,37.555099247091036,38.34086242299795,pensionable_salary_annual,pensionable_salary_annual,448000.0,0.06,3996154.729162839,0.015,2298240.2803776753,47100.46847103633,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.12388670643377163,PIPELINE_06_RETIREMENT_SUMMARY,37.555099247091036,16.452696014800427,0.0,774929.6899086526,0.0,774929.6899086526,0.078793304156797,7564.431951345625,0.0,7564.431951345625,9626.859826581845,OK,False
E04941,PEN_DB_02,51.592060232717316,3.7344284736481863,60.0,8.407939767282684,12.142368240930871,pensionable_salary_annual,pensionable_salary_annual,1746000.0,0.065,2964818.3790719467,0.02,719998.330523427,221438.0434800348,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,54.026009582477755,0.5773110634843327,PIPELINE_06_RETIREMENT_SUMMARY,8.407939767282684,16.8778029992237,2.0388783555454855,3737387.6743895593,451485.23394578305,4188872.9083353425,0.5751413974140567,1240945.3544944127,149909.12169135708,1390854.4761857698,372441.05383200326,OK,False
E04944,PEN_DB_01,31.44147843942505,3.756331279945243,60.0,28.55852156057495,32.31485284052019,pensionable_salary_annual,pensionable_salary_annual,1277000.0,0.06,6743556.430149931,0.015,3268755.5049305805,379965.47934972093,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.20973810591637512,PIPELINE_06_RETIREMENT_SUMMARY,28.55852156057495,16.452696014800427,0.0,6251456.527858888,0.0,6251456.527858888,0.1448247379829406,189889.65638634944,0.0,189889.65638634944,50551.89285358173,OK,False
E04947,PEN_DB_01,34.496919917864474,0.09856262833675565,60.0,25.503080082135526,25.60164271047228,pensionable_salary_annual,pensionable_salary_annual,1024000.0,0.06,4525613.539506047,0.015,1737947.1132616445,6690.845479351856,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.20266583755408366,PIPELINE_06_RETIREMENT_SUMMARY,25.503080082135526,16.452696014800427,0.0,110082.44675377774,0.0,110082.44675377774,0.1780832875969505,3973.0294685310523,0.0,3973.0294685310523,40309.69481613797,OK,False
E04954,PEN_DB_01,45.31143052703628,8.358658453114305,60.0,14.68856947296372,23.047227926078026,pensionable_salary_annual,pensionable_salary_annual,653000.0,0.06,1536809.8707672306,0.015,531288.1105592832,192685.0322567702,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.4436505688393042,PIPELINE_06_RETIREMENT_SUMMARY,14.68856947296372,16.452696014800427,0.0,3170188.262322655,0.0,3170188.262322655,0.3701641368679541,520619.50683981867,0.0,520619.50683981867,62285.05564141624,REVIEW_SPOUSE_DOB_MISSING,True
E04976,PEN_DB_01,35.31553730321698,2.1464750171115674,60.0,24.684462696783022,26.83093771389459,pensionable_salary_annual,pensionable_salary_annual,2900000.0,0.06,12219675.83479802,0.015,4917980.418111728,393438.4334489383,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,54.234086242299796,0.23786915127080496,PIPELINE_06_RETIREMENT_SUMMARY,24.684462696783022,16.452699207825372,1.4285924992986883,6473124.202333403,562063.1949609794,7035187.397294383,0.18822496967306104,289820.63182487065,25165.206969205985,314985.83879407664,146745.63471879653,OK,False
E04986,PEN_DB_02,52.054757015742645,31.252566735112936,60.0,7.945242984257355,39.19780971937029,pensionable_salary_annual,pensionable_salary_annual,1826000.0,0.065,3011619.1670909957,0.02,2360977.5011768257,1882416.5800051317,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.6941961707169573,PIPELINE_06_RETIREMENT_SUMMARY,7.945242984257355,16.87779941727805,0.0,31771049.457085155,0.0,31771049.457085155,0.5929177542466847,13077003.179426467,0.0,13077003.179426467,418429.73379636597,REVIEW_SPOUSE_DOB_MISSING,True
E04988,PEN_DB_01,41.93292265571527,4.216290212183436,60.0,18.067077344284733,22.28336755646817,pensionable_salary_annual,pensionable_salary_annual,1069000.0,0.06,3063237.9248098726,0.015,1023888.8488717681,193732.5011994745,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.34895072590630855,PIPELINE_06_RETIREMENT_SUMMARY,18.067077344284733,16.452696014800427,0.0,3187421.950421913,0.0,3187421.950421913,0.2945242209422818,327585.50821293826,0.0,327585.50821293826,77695.19926933486,OK,False
E04996,PEN_DB_01,22.88021902806297,4.594113620807666,60.0,37.11978097193703,41.7138945927447,pensionable_salary_annual,pensionable_salary_annual,1176000.0,0.06,10227170.53346072,0.015,6399226.704222075,704771.7517514203,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.14739226926388055,PIPELINE_06_RETIREMENT_SUMMARY,37.11978097193703,16.452696014800427,0.0,11595395.391384508,0.0,11595395.391384508,0.08114852087751863,138688.6356392741,0.0,138688.6356392741,30188.333830300875,OK,False
E04997,PEN_DB_01,49.35249828884326,22.0041067761807,60.0,10.647501711156742,32.65160848733744,pensionable_salary_annual,pensionable_salary_annual,1091000.0,0.06,2028939.0192494125,0.015,993721.8375182132,669674.8623288512,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.596517495283618,PIPELINE_06_RETIREMENT_SUMMARY,10.647501711156742,16.452696014800427,0.0,11017956.938649915,0.0,11017956.938649915,0.4865597468203148,3197867.263309966,0.0,3197867.263309966,145330.47379917442,OK,False
E05011,PEN_DB_01,44.238193018480494,4.58590006844627,60.0,15.761806981519506,20.347707049965777,pensionable_salary_annual,pensionable_salary_annual,1609000.0,0.06,4031087.339612278,0.015,1230350.764188848,277292.45559961256,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,57.106091718001366,0.3950116733450359,PIPELINE_06_RETIREMENT_SUMMARY,15.761806981519506,16.452699135693468,1.2517565812398865,4562209.344578065,347102.65622498404,4909312.000803049,0.34423780808529997,620359.8860101457,47198.308535634395,667558.1945457801,145567.54063154993,OK,False
E05026,PEN_DB_01,28.528405201916495,7.274469541409993,60.0,31.471594798083505,38.7460643394935,pensionable_salary_annual,pensionable_salary_annual,547000.0,0.06,3422971.348570411,0.015,1989400.0215592796,373504.51224441815,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.2009114509857592,PIPELINE_06_RETIREMENT_SUMMARY,31.471594798083505,16.452696014800427,0.0,6145156.200113716,0.0,6145156.200113716,0.118917468398333,146819.3414182239,0.0,146819.3414182239,20182.82440835765,REVIEW_SPOUSE_DOB_MISSING,True
E05035,PEN_DB_01,40.68720054757016,4.635181382614648,60.0,19.312799452429843,23.94798083504449,pensionable_salary_annual,pensionable_salary_annual,860000.0,0.06,2649876.001922013,0.015,951887.69563909,184239.83865519374,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.33140542327915223,PIPELINE_06_RETIREMENT_SUMMARY,19.312799452429843,16.452696014800427,0.0,3031242.05920978,0.0,3031242.05920978,0.2707179136683654,271955.11015262536,0.0,271955.11015262536,58671.945648698405,REVIEW_SPOUSE_DOB_MISSING,True
E05036,PEN_DB_01,36.62696783025325,7.028062970568104,60.0,23.37303216974675,30.401095140314855,pensionable_salary_annual,pensionable_salary_annual,1854000.0,0.06,7237432.607046088,0.015,3300388.158876376,762976.9816134418,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,62.71321013004791,0.28722295279606747,PIPELINE_06_RETIREMENT_SUMMARY,23.37303216974675,16.452696014800427,0.9305863742409405,12553028.344775934,710015.9829489496,13263044.327724883,0.20568945094254343,741616.9905747076,41946.843588039534,783563.8341627471,111490.72474793276,OK,False
E05048,PEN_DB_02,27.920602327173167,9.919233401779604,60.0,32.07939767282683,41.998631074606436,pensionable_salary_annual,pensionable_salary_annual,1072000.0,0.065,8082649.185702615,0.02,6789204.025115845,1603473.675553762,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,60.8952772073922,0.20571888268361074,PIPELINE_06_RETIREMENT_SUMMARY,32.07939767282683,16.87779941727805,1.4479093561822103,27063107.066881977,2321684.53722617,29384791.604108147,0.1211857131354689,674688.3877293955,57880.03548026696,732568.4232096625,73853.3305485314,OK,False
E05059,PEN_DB_01,51.26351813826147,10.819986310746064,60.0,8.736481861738532,19.556468172484596,pensionable_salary_annual,pensionable_salary_annual,4618000.0,0.06,7683129.643845489,0.015,2253823.205174058,1246970.363551432,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.6145777134611319,PIPELINE_06_RETIREMENT_SUMMARY,8.736481861738532,16.452696014800427,0.0,20516024.330976885,0.0,20516024.330976885,0.5537186599889089,6981667.663388618,0.0,6981667.663388618,645256.6078068557,OK,False
E05071,PEN_DB_02,36.2217659137577,3.6057494866529773,60.0,23.7782340862423,27.38398357289528,pensionable_salary_annual,pensionable_salary_annual,686000.0,0.065,3066546.0550466003,0.02,1679484.9359384584,221143.93727563982,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.2605312561045917,PIPELINE_06_RETIREMENT_SUMMARY,23.7782340862423,16.87779941727805,0.0,3732423.015685368,0.0,3732423.015685368,0.2092310166747597,203458.93061197424,0.0,203458.93061197424,56426.252396373275,OK,False
E05074,PEN_DB_01,55.72073921971253,6.921286789869952,60.0,4.279260780287473,11.200547570157426,pensionable_salary_annual,pensionable_salary_annual,1883000.0,0.06,2416243.600279713,0.015,405948.7707903206,250852.72367585686,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,58.365503080082135,0.7637129927682684,PIPELINE_06_RETIREMENT_SUMMARY,4.279260780287473,16.452698921686956,1.1763967151166141,4127204.3363240063,295102.32011033373,4422306.65643434,0.7486160820849482,2359637.5729144216,168718.208657139,2528355.7815715605,365301.40396321693,OK,False
E05076,PEN_DB_02,36.068446269678304,10.11088295687885,60.0,23.931553730321696,34.04243668720055,pensionable_salary_annual,pensionable_salary_annual,902000.0,0.065,4071225.382280801,0.02,2771888.64631236,823273.6666263106,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,58.770704996577685,0.2946892365242482,PIPELINE_06_RETIREMENT_SUMMARY,23.931553730321696,16.87780267710021,1.622873309826863,13895050.49457165,1336068.860251138,15231119.354822788,0.20713120467842272,848144.663754066,81552.75683760029,929697.4205916662,91950.17137045927,OK,False
E05084,PEN_DB_02,36.28199863107461,2.3134839151266258,60.0,23.718001368925393,26.031485284052017,pensionable_salary_annual,pensionable_salary_annual,1200000.0,0.065,5343911.788801513,0.02,2782199.2217891733,247261.07934495708,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,63.83025325119781,0.25063140125365996,PIPELINE_06_RETIREMENT_SUMMARY,23.718001368925393,16.87779941727805,1.2214811073879575,4173222.9008838586,302024.7370122198,4475247.637896079,0.21006175498482454,219712.13976466627,15901.020100498623,235613.1598651649,101843.43981154021,OK,False
E05085,PEN_DB_02,56.99657768651608,4.213552361396304,60.0,3.0034223134839166,7.216974674880221,pensionable_salary_annual,pensionable_salary_annual,3150000.0,0.065,3805861.4677448,0.02,549336.1165763338,320723.9314912661,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,60.91991786447639,0.9914833667015563,REVIEW_DB_MORTALITY_ONLY_FALLBACK,3.0034223134839166,16.87779941727805,1.445931132025671,5413114.184030417,463744.71732889017,5876858.901359308,0.820707613226807,4404748.16308603,377357.39952087455,4782105.562606905,1134934.4098389677,REVIEW_DB_MORTALITY_ONLY_FALLBACK,True
E05102,PEN_DB_02,38.85557837097878,3.62217659137577,60.0,21.144421629021217,24.766598220396986,pensionable_salary_annual,pensionable_salary_annual,650000.0,0.065,2461529.2161175073,0.02,1219274.102067021,178321.8701121677,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,56.10403832991102,0.29560684156791844,PIPELINE_06_RETIREMENT_SUMMARY,21.144421629021217,16.877802981487697,1.8531515693110334,3009681.3910436057,330457.45344084187,3340138.8444844475,0.24881547438844093,221366.75093207977,24305.66006328087,245672.41099536064,67824.52616481895,OK,False
E05111,PEN_DB_02,41.56605065023956,15.33744010951403,60.0,18.43394934976044,33.771389459274474,pensionable_salary_annual,pensionable_salary_annual,1222000.0,0.065,3901507.897530002,0.02,2635186.8537184163,1196782.8743032482,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.4009879461322714,PIPELINE_06_RETIREMENT_SUMMARY,18.43394934976044,16.87779941727805,0.0,20199061.298523717,0.0,20199061.298523717,0.29738494243729263,2408693.1629630183,0.0,2408693.1629630183,157046.62223710146,OK,False
E05116,PEN_DB_01,49.856262833675565,0.13963039014373715,60.0,10.143737166324435,10.283367556468171,pensionable_salary_annual,pensionable_salary_annual,982000.0,0.06,1773403.387883323,0.015,273548.38295235153,3714.3151039856043,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,61.74674880219028,0.457997321520658,PIPELINE_06_RETIREMENT_SUMMARY,10.143737166324435,16.452696014800427,0.9830335685211602,61110.497309056984,3651.2964312830127,64761.79374034,0.5034295248397525,14090.209106385017,841.877132270533,14932.08623865555,106940.08820919492,OK,False
