employee_id,employment_status,department,grade,attained_age_years,completed_service_years,gratuity_plan_id,superannuation_plan_id,gti_plan_id,active_gratuity_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,gratuity_dbo,gratuity_puc_one_service_year_pv,db_pension_plan_id,member_dbo,spouse_dbo,db_pension_liability,db_pension_puc_one_service_year_pv,probability_reach_retirement_active,active_survival_source,dc_superannuation_plan_id,current_annual_employer_contribution,current_annual_employee_contribution,projected_future_contribution_corpus,projected_member_corpus_from_available_data,opening_member_corpus_available,dc_model_status,gti_pricing_plan_id,cover_basis,gti_sum_assured,gti_q_death_1y,gti_fresh_expected_death_count,gti_fresh_expected_claim_cost,gti_gross_premium_loading_rate,gti_fresh_model_gross_premium,gti_underwriting_referral_flag,gti_cover_above_free_cover_limit,gti_free_cover_limit,edli_plan_id,edli_capped_monthly_wage,edli_part_b_lower_if_qualifying,edli_part_b_upper_if_qualifying,official_calculator_required_flag,edli_model_status,combined_db_liability,known_group_risk_cover,pipeline_10_version
E04190,Active,Manufacturing,E4,55.89048596851472,9.607118412046544,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,416846.1430283979,43389.3000117191,,,,,,,,SUP_DC_01,119700.0,0.0,628030.2045764878,628030.2045764878,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,3936000.0,0.002356543917157477,0.002356543917157477,9275.35685793183,0.2,11594.196072414788,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,416846.1430283979,3936000.0,P10-C01
E04191,Active,Finance,E4,40.63518138261465,5.248459958932238,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,285230.341109543,54345.530563516215,,,,,,,,SUP_DC_02,107600.0,53800.0,10838085.077085316,10838085.077085316,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,5130000.0,0.0007042505166240679,0.0007042505166240679,3612.8051502814683,0.2,4516.0064378518355,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,285230.341109543,5130000.0,P10-C01
E04192,Active,Manufacturing,E4,49.23477070499658,7.545516769336071,GRAT_ENH_02,SUP_DC_02,,True,False,True,True,False,602334.6514087846,79826.82562665404,,,,,,,,SUP_DC_02,120400.0,60200.0,3878953.699107687,3878953.699107687,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,602334.6514087846,0.0,P10-C01
E04193,Active,Supply Chain,E4,37.40451745379877,7.709787816563997,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,214844.32968819636,27866.438713996344,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2499000.0,0.000570632346274741,0.000570632346274741,1426.0102333405778,0.2,1782.5127916757222,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,214844.32968819636,2499000.0,P10-C01
E04194,Active,Sales,E1,28.28473648186174,0.7474332648870636,GRAT_STD_01,,GTI_FLAT_01,True,False,False,False,True,10037.523563138164,13429.324107824961,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.00035540514774518137,0.00035540514774518137,710.8102954903627,0.2,888.5128693629533,False,0.0,5000000.0,,,,,,,10037.523563138164,2000000.0,P10-C01
E04195,Active,Operations,E1,30.954140999315538,9.935660506502396,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,156733.46904626716,15774.841435422728,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,1500000.0,0.00040042966207301615,0.00040042966207301615,600.6444931095242,0.2,750.8056163869052,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,156733.46904626716,1500000.0,P10-C01
E04196,Active,Sales,E2,31.21971252566735,0.6461327857631759,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,8836.000251021076,13675.208015616307,,,,,,,,SUP_DC_01,61560.0,0.0,10240097.174701063,10240097.174701063,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1842000.0,0.00040556760670367484,0.00040556760670367484,747.055531548169,0.2,933.8194144352112,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,8836.000251021076,1842000.0,P10-C01
E04197,Active,Manufacturing,E7,51.893223819301845,5.505817932922656,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,738505.8902592487,134131.91268880683,,,,,,,,SUP_DC_01,377100.0,0.0,4997809.621923862,4997809.621923862,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,738505.8902592487,0.0,P10-C01
E04198,Active,Manufacturing,E3,44.982888432580424,10.343600273785079,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,268022.9868574937,25911.96293004224,PEN_DB_01,536360.6672355911,32376.559859095752,568737.2270946868,54984.45531930502,0.44719615558322895,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,2373000.0,0.0009630609375370055,0.0009630609375370055,2285.343604775314,0.2,2856.679505969142,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,836760.2139521805,2373000.0,P10-C01
E04199,Active,Technology,E4,38.93223819301848,6.357289527720739,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,250763.2407579358,39444.99297452026,,,,,,,,SUP_DC_01,125280.0,0.0,9508278.148825608,9508278.148825608,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0006287166373519908,0.0006287166373519908,1257.4332747039816,0.2,1571.791593379977,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,250763.2407579358,2000000.0,P10-C01
E04200,Active,Research,E6,58.1409993155373,6.699520876112252,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,541528.7158534632,80830.96177583873,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.002871786446021967,0.002871786446021967,5743.572892043934,0.2,7179.466115054917,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,541528.7158534632,2000000.0,P10-C01
E04201,Active,Human Resources,E6,44.78850102669404,16.511978097193705,GRAT_ENH_02,,GTI_SAL_02,True,False,False,True,True,1759804.774458614,106577.46540723075,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,7377000.0,0.000949058670513161,0.000949058670513161,7001.205812375589,0.2,8751.507265469485,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1759804.774458614,7377000.0,P10-C01
E04202,Exited,Operations,E2,22.65845311430527,2.305270362765229,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E04203,Active,Supply Chain,E3,25.911019849418206,1.273100616016427,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,21308.846557371566,16737.755279741858,,,,,,,,SUP_DC_01,68760.0,0.0,18747127.164853185,18747127.164853185,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2500000.0,0.0003239377315089097,0.0003239377315089097,809.8443287722743,0.2,1012.3054109653427,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,21308.846557371566,2500000.0,P10-C01
E04204,Active,Operations,E5,37.91101984941821,1.73305954825462,GRAT_STD_01,PEN_DB_01,GTI_GRADE_03,True,True,False,True,True,73192.89424454764,42233.34063636813,PEN_DB_01,116472.2394182291,0.0,116472.2394182291,67206.13814772225,0.2651004471309766,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,4000000.0,0.0005889608900070591,0.0005889608900070591,2355.8435600282364,0.2,2944.8044500352953,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,189665.13366277673,4000000.0,P10-C01
E04205,Active,Manufacturing,E6,42.9678302532512,11.397672826830938,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,792033.344620436,69490.79488892968,,,,,,,,SUP_DC_01,236160.0,0.0,11344447.141621243,11344447.141621243,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0008297629572411907,0.0008297629572411907,1659.5259144823813,0.2,2074.4073931029766,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,792033.344620436,2000000.0,P10-C01
E04206,Active,Finance,E1,24.66255989048597,4.418891170431212,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,65858.3461052588,14903.8171715897,,,,,,,,SUP_DC_01,52200.0,0.0,15921969.28252742,15921969.28252742,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1500000.0,0.0003100324032454375,0.0003100324032454375,465.04860486815625,0.2,581.3107560851953,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,65858.3461052588,1500000.0,P10-C01
E04207,Active,Supply Chain,E3,25.853524982888434,4.418891170431212,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,190776.22762526933,43172.873073190596,,,,,,,,SUP_DC_01,141840.0,0.0,38803416.27474582,38803416.27474582,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0003232603617452038,0.0003232603617452038,646.5207234904076,0.2,808.1509043630094,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,190776.22762526933,2000000.0,P10-C01
E04208,Active,Manufacturing,E7,48.46543463381246,12.383299110198495,GRAT_EXEC_03,,GTI_SAL_02,True,False,False,True,True,1612317.056216624,130200.9296447318,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,7953000.0,0.0012632836082293033,0.0012632836082293033,10046.89453624765,0.2,12558.61817030956,True,453000.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1612317.056216624,7953000.0,P10-C01
E04209,Active,Operations,E1,21.440109514031484,3.4195756331279945,GRAT_ENH_02,,GTI_FLAT_01,True,False,False,True,True,62568.05822177059,18297.024231786792,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.00028093058283514466,0.00028093058283514466,561.8611656702893,0.2,702.3264570878616,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,62568.05822177059,2000000.0,P10-C01
E04210,Active,Customer Service,E6,46.365503080082135,8.845995893223819,GRAT_STD_01,,,True,False,False,True,False,668086.9528063932,75524.22145234759,,,,,,,,,,,,,,,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,668086.9528063932,0.0,P10-C01
E04211,Active,Research,E4,52.70088980150582,12.24640657084189,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,676968.5039477525,55278.950607403676,,,,,,,,SUP_DC_02,121800.0,60900.0,2117600.6330469265,2117600.6330469265,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,4695000.0,0.0017916728351644047,0.0017916728351644047,8411.90396109688,0.2,10514.879951371098,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,676968.5039477525,4695000.0,P10-C01
E04212,Active,Operations,E7,40.76933607118412,15.31006160164271,GRAT_ENH_02,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,2366985.128064472,154603.2399902626,,,,,,,,SUP_DC_01,360540.0,0.0,22327378.341059808,22327378.341059808,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,7500000.0,0.0007107380144448481,0.0007107380144448481,5330.535108336361,0.2,6663.168885420451,True,2500000.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,2366985.128064472,7500000.0,P10-C01
E04213,Active,Human Resources,E2,20.15605749486653,2.1546885694729636,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,True,False,True,True,True,24702.283726428454,11464.433457532394,,,,,,,,SUP_DC_02,32600.0,16300.0,25280882.21093043,25280882.21093043,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2000000.0,0.00027160615616322366,0.00027160615616322366,543.2123123264473,0.2,679.0153904080591,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,24702.283726428454,2000000.0,P10-C01
E04214,Active,Sales,E7,47.351129363449694,15.534565366187543,GRAT_EXEC_03,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,2379385.7079292405,153167.1889004503,PEN_DB_01,4380526.266308979,0.0,4380526.266308979,281985.7629131749,0.5243306888528981,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,9735000.0,0.0011561970391177935,0.0011561970391177935,11255.57817581172,0.2,14069.472719764648,True,2235000.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,6759911.97423822,9735000.0,P10-C01
E04215,Active,Research,E3,32.06023271731691,14.05886379192334,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,490710.69989474316,34904.00840049755,PEN_DB_01,581287.0067666684,0.0,581287.0067666684,41346.656128826806,0.2608323823166612,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,3387000.0,0.0004227130139290411,0.0004227130139290411,1431.7289781776622,0.2,1789.6612227220776,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1071997.7066614116,3387000.0,P10-C01
E04216,Active,Human Resources,E2,32.82956878850103,3.1156741957563314,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,67669.76488550197,21719.140267512816,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2067000.0,0.0004396566901832265,0.0004396566901832265,908.7703786087292,0.2,1135.9629732609114,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,67669.76488550197,2067000.0,P10-C01
E04217,Exited,Human Resources,E7,51.219712525667354,3.2224503764544834,GRAT_EXEC_03,SUP_DC_02,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E04218,Active,Manufacturing,E6,38.57084188911704,3.6249144421629023,GRAT_ENH_02,SUP_DC_02,,True,False,True,True,False,342139.5561792054,94385.55354566072,,,,,,,,SUP_DC_02,174100.0,87050.0,22186382.50072168,22186382.50072168,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,342139.5561792054,0.0,P10-C01
E04219,Active,Sales,E5,47.29911019849418,2.6666666666666665,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,93493.33736788991,35060.00151295871,,,,,,,,SUP_DC_01,122940.0,0.0,3378744.1653055656,3378744.1653055656,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,93493.33736788991,0.0,P10-C01
E04220,Active,Customer Service,E8,55.3429158110883,8.386036960985626,GRAT_EXEC_03,SUP_DC_02,GTI_GRADE_03,True,False,True,True,True,2288208.15829359,272859.2980139516,,,,,,,,SUP_DC_02,430700.0,215350.0,3994198.1366947107,3994198.1366947107,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,10000000.0,0.0022469937995637625,0.0022469937995637625,22469.937995637625,0.2,28087.42249454703,True,5000000.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,2288208.15829359,10000000.0,P10-C01
E04221,Exited,Manufacturing,E7,51.893223819301845,0.8952772073921971,GRAT_STD_01,,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E04222,Exited,Operations,E3,28.996577686516083,0.14236824093086928,GRAT_STD_01,,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E04223,Active,Operations,E8,47.3429158110883,16.188911704312115,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,3246388.100042459,200531.5835515826,PEN_DB_01,15920715.4897012,0.0,15920715.4897012,983433.3388488692,0.975391219790692,REVIEW_DB_MORTALITY_ONLY_FALLBACK,,,,,,,,GTI_SAL_02,Salary Multiple,10000000.0,0.0011554491293892073,0.0011554491293892073,11554.491293892073,0.2,14443.11411736509,True,2500000.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,19167103.58974366,10000000.0,P10-C01
E04224,Active,Supply Chain,E2,39.121149897330596,1.319644079397673,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,19605.274233969016,14856.486336010752,,,,,,,,SUP_DC_01,64620.0,0.0,4809961.977652597,4809961.977652597,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1635000.0,0.0006365043436733711,0.0006365043436733711,1040.6846019059617,0.2,1300.855752382452,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,19605.274233969016,1635000.0,P10-C01
E04225,Active,Technology,E4,42.392881587953454,3.811088295687885,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,99487.99302486473,26104.877480123447,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,3000000.0,0.0007961903764448665,0.0007961903764448665,2388.5711293345994,0.2,2985.7139116682492,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,99487.99302486473,3000000.0,P10-C01
E04226,Active,Manufacturing,E6,51.592060232717316,13.095140314852841,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,1033940.3277784926,78956.03276627522,,,,,,,,SUP_DC_01,254520.0,0.0,3541641.635246744,3541641.635246744,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,5000000.0,0.0016321564144830753,0.0016321564144830753,8160.782072415376,0.2,10200.97759051922,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1033940.3277784926,5000000.0,P10-C01
E04227,Active,Sales,E2,40.15058179329227,8.985626283367557,GRAT_ENH_02,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,337485.78096705466,37558.40386904836,,,,,,,,SUP_DC_01,82980.0,0.0,5522557.565552206,5522557.565552206,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,2709000.0,0.0006814948030384168,0.0006814948030384168,1846.1694214310712,0.2,2307.711776788839,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,337485.78096705466,2709000.0,P10-C01
E04228,Active,Supply Chain,E6,37.87268993839836,6.655715263518139,GRAT_ENH_02,PEN_DB_01,GTI_GRADE_03,True,True,False,True,True,796173.4670096424,119622.52522635617,PEN_DB_01,765310.8970949403,0.0,765310.8970949403,114985.52248618961,0.3021703549470423,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,5000000.0,0.0005875427205670277,0.0005875427205670277,2937.7136028351388,0.2,3672.1420035439232,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1561484.3641045827,5000000.0,P10-C01
E04229,Active,Technology,E3,35.43874058863792,4.413415468856948,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,87761.17945984639,19885.093546965814,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.0005073147915362377,0.0005073147915362377,1014.6295830724755,0.2,1268.2869788405942,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,87761.17945984639,2000000.0,P10-C01
E04230,Active,Finance,E5,39.32922655715264,10.20123203285421,GRAT_STD_01,,GTI_FLAT_01,True,False,False,True,True,634730.2672114156,62220.94205554738,,,,,,,,,,,,,,,GTI_FLAT_01,Flat,2000000.0,0.0006452458833574809,0.0006452458833574809,1290.4917667149618,0.2,1613.1147083937021,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,634730.2672114156,2000000.0,P10-C01
E04231,Active,Supply Chain,E4,44.57494866529774,8.922655715263518,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,448499.45275690424,50265.242442301096,,,,,,,,SUP_DC_01,156600.0,0.0,6185299.914172953,6185299.914172953,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0009339717932932513,0.0009339717932932513,1867.9435865865025,0.2,2334.929483233128,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,448499.45275690424,2000000.0,P10-C01
