employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag,feature_valuation_date,feature_version,active_at_valuation_flag,attained_age_years,attained_age_last_birthday,service_measurement_date,completed_service_years,completed_service_full_years,completed_service_fraction,retirement_age_numeric,expected_retirement_date,remaining_service_years_raw,remaining_service_years,years_to_expected_retirement,basic_salary_annual,dearness_allowance_annual,gratuity_eligible_wages_annual,da_to_basic_ratio,pensionable_to_gratuity_wage_ratio,gross_to_basic_ratio,age_band,service_band,salary_band,active_gratuity_member_flag,active_superannuation_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,model_input_quality_status,gratuity_eligible_wages_monthly,edli_eligible_wages_monthly,plan_id,q_death_1y,gti_mortality_source,_pipeline06_q_death,cover_basis,salary_basis_column,salary_basis_amount,sum_assured,free_cover_limit,gross_premium_loading_rate,mortality_A,mortality_B,mortality_c,gti_cover_status,current_quote_exposure_years,fresh_expected_death_count,fresh_expected_claim_cost,underwriting_referral_flag,cover_above_free_cover_limit,fresh_expected_claim_rate_per_1000,pipeline_09_version,credibility_Z,actual_to_expected_count,experience_factor,adjusted_expected_claim_cost,gross_premium_denominator,gross_model_premium,gross_premium_rate_per_1000
E09688,2006-12-13,Male,Single,,No,2025-08-14,Active,Permanent,E2,Customer Service,Field,Bengaluru,Field,,,67200.0,10200.0,77400.0,806000.0,1222000.0,INR,60,,Yes,GRAT_EXEC_03,No,,,,Yes,Yes,49000.0,45000.0,12,Yes,GTI_SAL_02,Salary Multiple,3670000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,19.718001368925393,19,2026-09-01,1.0485968514715949,1,0.04859685147159487,60,2066-12-13,40.28199863107461,40.28199863107461,40.28199863107461,806400.0,122400.0,928800.0,0.15178571428571427,0.867786391042205,1.5153769841269842,<25,1-4,10L-20L,True,False,False,False,True,True,Observed_or_Validated,75300.0,75300.0,GTI_SAL_02,0.00026867734651514654,PIPELINE_06_GTI_MORTALITY,0.00026867734651514654,Salary Multiple,gross_compensation_annual,1222000.0,3666000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00026867734651514654,984.9711523245272,False,0.0,0.2686773465151465,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,8036.231365046251,0.8,10045.289206307812,2.740122533089965
E09689,1980-11-17,Female,Married,1981-04-03,Yes,2020-01-04,Active,Permanent,E6,Operations,Management,Mumbai,Office,,,132200.0,2700.0,134900.0,1586000.0,2194000.0,INR,60,2020-11-01,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,422000.0,360000.0,79,Yes,GTI_SAL_02,Salary Multiple,6580000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,True,False,False,False,False,False,False,False,True,False,2026-09-01,P04-C01,True,45.78781656399726,45,2026-09-01,6.658453114305271,6,0.6584531143052708,60,2040-11-17,14.21218343600274,14.21218343600274,14.212183436002737,1586400.0,32400.0,1618800.0,0.02042360060514372,0.9797380775883371,1.3830055471507816,45-54,5-9,20L-40L,True,True,True,False,True,True,Reconstructed_or_Imputed,133300.0,133300.0,GTI_SAL_02,0.0010238819348989269,PIPELINE_06_GTI_MORTALITY,0.0010238819348989269,Salary Multiple,gross_compensation_annual,2194000.0,6582000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0010238819348989269,6739.190895504737,False,0.0,1.0238819348989268,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,54984.04407243541,0.8,68730.05509054427,10.442123228584665
E09690,1998-09-18,Male,Married,1997-06-25,Yes,2020-10-16,Active,Permanent,E5,Finance,Office,Pune,Office,,,87500.0,1800.0,89300.0,1072000.0,1416000.0,INR,60,2020-12-28,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,306000.0,280000.0,70,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,27.953456536618756,27,2026-09-01,5.87542778918549,5,0.8754277891854896,60,2058-09-18,32.04654346338124,32.04654346338124,32.04654346338125,1050000.0,21600.0,1071600.0,0.02057142857142857,1.0003732736095559,1.3485714285714285,25-34,5-9,10L-20L,True,True,True,False,True,True,Observed_or_Validated,85900.0,85900.0,GTI_FLAT_01,0.00035057472916850285,PIPELINE_06_GTI_MORTALITY,0.00035057472916850285,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00035057472916850285,701.1494583370057,False,0.0,0.35057472916850285,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,3673.144546277998,0.8,4591.430682847497,2.2957153414237483
E09691,1997-12-03,Male,Widowed/Separated,,No,2023-12-01,Active,Permanent,E4,Corporate,Field,Kolkata,Hazardous,,,50100.0,8800.0,58900.0,707000.0,900000.0,INR,60,2024-11-22,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,154000.0,150000.0,33,Yes,GTI_SAL_02,Salary Multiple,2700000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.744695414099933,28,2026-09-01,2.751540041067762,2,0.751540041067762,60,2057-12-03,31.255304585900067,31.255304585900067,31.255304585900067,601200.0,105600.0,706800.0,0.17564870259481039,1.0002829654782117,1.4970059880239521,25-34,1-4,5L-10L,True,True,True,False,True,True,Observed_or_Validated,56100.0,56100.0,GTI_SAL_02,0.0003623697866124029,PIPELINE_06_GTI_MORTALITY,0.0003623697866124029,Salary Multiple,gross_compensation_annual,900000.0,2700000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003623697866124029,978.3984238534879,False,0.0,0.3623697866124029,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,7982.605462837599,0.8,9978.256828546997,3.6956506772396285
E09692,1984-10-22,Female,Married,1983-05-16,Yes,2010-11-07,Active,Permanent,E3,Operations,Office,Bengaluru,Office,,,63300.0,200.0,63500.0,760000.0,1030000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,923000.0,885000.0,189,Yes,GTI_SAL_02,Salary Multiple,3090000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,41.8590006844627,41,2026-09-01,15.816563997262149,15,0.8165639972621488,60,2044-10-22,18.1409993155373,18.1409993155373,18.140999315537304,759600.0,2400.0,762000.0,0.00315955766192733,0.9973753280839895,1.3559768299104793,35-44,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,62400.0,62400.0,GTI_SAL_02,0.000766619951552409,PIPELINE_06_GTI_MORTALITY,0.000766619951552409,Salary Multiple,gross_compensation_annual,1030000.0,3090000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.000766619951552409,2368.8556502969436,False,0.0,0.766619951552409,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,19327.136669187596,0.8,24158.920836484493,7.818420982681066
E09693,1999-05-25,Male,Single,,No,2024-11-29,Active,Permanent,E3,Operations,Laboratory,Ahmedabad,Laboratory,,,50300.0,2000.0,52300.0,628000.0,749000.0,INR,60,2025-11-05,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,78000.0,Yes,Yes,95000.0,90000.0,21,Yes,GTI_SAL_02,Salary Multiple,2250000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,27.27173169062286,27,2026-09-01,1.754962354551677,1,0.754962354551677,60,2059-05-25,32.72826830937714,32.72826830937714,32.72826830937714,603600.0,24000.0,627600.0,0.039761431411530816,1.0006373486297004,1.240888005301524,25-34,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,51400.0,51400.0,GTI_SAL_02,0.00034110157274328543,PIPELINE_06_GTI_MORTALITY,0.00034110157274328543,Salary Multiple,gross_compensation_annual,749000.0,2247000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00034110157274328543,766.4552339541624,False,0.0,0.34110157274328545,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,6253.392880055543,0.8,7816.741100069428,3.4787454828969415
E09694,1992-06-02,Male,Married,1997-08-06,Yes,2025-04-26,Active,Permanent,E3,Operations,Office,Pune,Office,,,55200.0,500.0,55700.0,668000.0,870000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,77000.0,69000.0,16,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,34.247775496235455,34,2026-09-01,1.3497604380561259,1,0.3497604380561259,60,2052-06-02,25.752224503764545,25.752224503764545,25.752224503764545,662400.0,6000.0,668400.0,0.009057971014492754,0.9994015559545183,1.3134057971014492,25-34,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,54500.0,54500.0,GTI_GRADE_03,0.00047434053905963657,PIPELINE_06_GTI_MORTALITY,0.00047434053905963657,Grade Based,NOT_APPLICABLE,,2500000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00047434053905963657,1185.8513476490914,False,0.0,0.4743405390596366,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,5081.708935722216,0.8,6352.136169652769,2.540854467861108
E09695,1983-07-31,Female,Single,,No,2011-12-26,Active,Permanent,E5,Supply Chain,Office,Pune,Office,,,97500.0,1600.0,99100.0,1189000.0,1508000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,797000.0,765000.0,176,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.08829568788501,43,2026-09-01,14.683093771389458,14,0.6830937713894585,60,2043-07-31,16.911704312114992,16.911704312114992,16.91170431211499,1170000.0,19200.0,1189200.0,0.01641025641025641,0.9998318197107299,1.288888888888889,35-44,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,97500.0,97500.0,GTI_FLAT_01,0.000837033215020428,PIPELINE_06_GTI_MORTALITY,0.000837033215020428,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.000837033215020428,1674.0664300408562,False,0.0,0.837033215020428,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,8770.01030878085,0.8,10962.51288597606,5.48125644298803
E09696,1987-07-11,Male,Widowed/Separated,,No,2025-04-03,Active,Permanent,E2,Manufacturing,Factory,Bengaluru,Plant,,,58000.0,9600.0,67600.0,696000.0,1138000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,81000.0,76000.0,16,Yes,GTI_SAL_02,Salary Multiple,3410000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.14305270362765,39,2026-09-01,1.4127310061601643,1,0.41273100616016434,60,2047-07-11,20.856947296372347,20.856947296372347,20.856947296372347,696000.0,115200.0,811200.0,0.16551724137931034,0.8579881656804734,1.6350574712643677,35-44,1-4,10L-20L,True,False,False,False,True,True,Observed_or_Validated,65700.0,65700.0,GTI_SAL_02,0.0006374163668469519,PIPELINE_06_GTI_MORTALITY,0.0006374163668469519,Salary Multiple,gross_compensation_annual,1138000.0,3414000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0006374163668469519,2176.139476415494,False,0.0,0.6374163668469519,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,17754.794415870976,0.8,22193.49301983872,6.500730234281992
E09697,1976-11-04,Male,Single,,No,2024-03-19,Active,Permanent,E5,Manufacturing,Factory,Hyderabad,Plant,,,106100.0,16800.0,122900.0,1475000.0,2017000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,129000.0,119000.0,29,Yes,GTI_SAL_02,Salary Multiple,6050000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,49.82340862422998,49,2026-09-01,2.4531143052703626,2,0.45311430527036256,60,2036-11-04,10.176591375770023,10.176591375770023,10.17659137577002,1273200.0,201600.0,1474800.0,0.1583411875589067,1.0001356116083537,1.5841972981464028,45-54,1-4,20L-40L,True,False,False,False,True,True,Observed_or_Validated,119200.0,119200.0,GTI_SAL_02,0.0014101198309452868,PIPELINE_06_GTI_MORTALITY,0.0014101198309452868,Salary Multiple,gross_compensation_annual,2017000.0,6051000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0014101198309452868,8532.63509704993,False,0.0,1.4101198309452867,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,69616.48534739489,0.8,87020.60668424361,14.381194295859132
E09698,1996-04-11,Female,Single,,No,2024-11-02,Active,Permanent,E3,Manufacturing,Office,Mumbai,Office,,,69900.0,2600.0,72500.0,839000.0,1125000.0,INR,60,2025-02-24,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,83000.0,74000.0,21,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,30.390143737166323,30,2026-09-01,1.8288843258042438,1,0.8288843258042438,60,2056-04-11,29.609856262833677,29.609856262833677,29.609856262833677,838800.0,31200.0,870000.0,0.03719599427753934,0.964367816091954,1.3412017167381973,25-34,1-4,10L-20L,True,True,True,False,True,True,Observed_or_Validated,71300.0,71300.0,GTI_GRADE_03,0.0003899400372667819,PIPELINE_06_GTI_MORTALITY,0.0003899400372667819,Grade Based,NOT_APPLICABLE,,2500000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003899400372667819,974.8500931669548,False,0.0,0.3899400372667819,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,4177.5087908422,0.8,5221.88598855275,2.0887543954211
E09699,1981-04-15,Female,Married,1981-07-03,Yes,2022-12-02,Active,Permanent,E4,Supply Chain,Office,Kolkata,Office,,,52000.0,400.0,52400.0,624000.0,747000.0,INR,60,2023-02-08,Yes,GRAT_ENH_02,Yes,SUP_DC_02,DC,389000.0,Yes,Yes,192000.0,187000.0,44,Yes,GTI_SAL_02,Salary Multiple,2240000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,45.379876796714576,45,2026-09-01,3.7481177275838466,3,0.7481177275838466,60,2041-04-15,14.620123203285424,14.620123203285424,14.620123203285422,624000.0,4800.0,628800.0,0.007692307692307693,0.9923664122137404,1.1971153846153846,45-54,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,50600.0,50600.0,GTI_SAL_02,0.0009924751741931194,PIPELINE_06_GTI_MORTALITY,0.0009924751741931194,Salary Multiple,gross_compensation_annual,747000.0,2241000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0009924751741931194,2224.1368653667805,False,0.0,0.9924751741931194,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,18146.397887323274,0.8,22682.99735915409,10.121819437373533
E09700,1995-01-25,Male,Single,,No,2015-12-05,Active,Permanent,E1,Technology,Factory,Ahmedabad,Plant,,,21700.0,3400.0,25100.0,301000.0,407000.0,INR,60,2016-01-30,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,533000.0,Yes,Yes,653000.0,553000.0,128,Yes,GTI_SAL_02,Salary Multiple,1500000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.600273785078713,31,2026-09-01,10.740588637919233,10,0.7405886379192328,60,2055-01-25,28.399726214921287,28.399726214921287,28.399726214921287,260400.0,40800.0,301200.0,0.15668202764976957,0.99933598937583,1.5629800307219661,25-34,10-19,<5L,True,True,False,True,True,True,Observed_or_Validated,24100.0,24100.0,GTI_SAL_02,0.0004131606262646332,PIPELINE_06_GTI_MORTALITY,0.0004131606262646332,Salary Multiple,gross_compensation_annual,407000.0,1500000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0004131606262646332,619.7409393969498,False,0.0,0.4131606262646332,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,5056.373035526288,0.8,6320.466294407859,4.213644196271906
E09701,1998-08-14,Male,Married,1998-11-14,Yes,2017-06-16,Active,Permanent,E3,Manufacturing,Office,Pune,Office,,,34200.0,400.0,34600.0,415000.0,536000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,423000.0,354000.0,110,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.04928131416838,28,2026-09-01,9.210130047912388,9,0.2101300479123882,60,2058-08-14,31.95071868583162,31.95071868583162,31.95071868583162,410400.0,4800.0,415200.0,0.011695906432748537,0.9995183044315993,1.3060428849902534,25-34,5-9,5L-10L,True,False,False,False,True,True,Observed_or_Validated,33800.0,33800.0,GTI_GRADE_03,0.0003519563173121685,PIPELINE_06_GTI_MORTALITY,0.0003519563173121685,Grade Based,NOT_APPLICABLE,,2500000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003519563173121685,879.8907932804212,False,0.0,0.35195631731216853,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,3770.5812921131455,0.8,4713.2266151414315,1.8852906460565726
E09704,1990-05-08,Female,Single,,No,2020-01-07,Active,Fixed-Term,E4,Human Resources,Office,Bengaluru,Office,,,62800.0,1300.0,64100.0,769000.0,972000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,369000.0,323000.0,79,Yes,GTI_FLAT_01,Flat,2000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,36.31759069130732,36,2026-09-01,6.650239561943874,6,0.6502395619438737,60,2050-05-08,23.682409308692677,23.682409308692677,23.682409308692677,753600.0,15600.0,769200.0,0.020700636942675158,0.999739989599584,1.2898089171974523,35-44,5-9,5L-10L,True,False,False,False,True,True,Observed_or_Validated,63100.0,63100.0,GTI_FLAT_01,0.0005341626201064842,PIPELINE_06_GTI_MORTALITY,0.0005341626201064842,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0005341626201064842,1068.3252402129683,False,0.0,0.5341626201064842,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,5596.68553270604,0.8,6995.85691588255,3.497928457941275
E09705,1974-05-14,Female,Married,1974-10-20,Yes,2016-07-28,Active,Permanent,E3,Supply Chain,Office,Mumbai,Office,,,58100.0,2200.0,60300.0,724000.0,935000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,Yes,GTI_SAL_02,Salary Multiple,2800000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,52.30116358658453,52,2026-09-01,10.094455852156058,10,0.09445585215605767,60,2034-05-14,7.698836413415471,7.698836413415471,7.698836413415469,697200.0,26400.0,723600.0,0.0378657487091222,1.0005527915975678,1.3410786001147448,45-54,10-19,5L-10L,True,False,False,False,False,True,Observed_or_Validated,59600.0,59600.0,GTI_SAL_02,0.0017322187794360229,PIPELINE_06_GTI_MORTALITY,0.0017322187794360229,Salary Multiple,gross_compensation_annual,935000.0,2805000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0017322187794360229,4858.873676318044,False,0.0,1.7322187794360229,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,39642.81892345155,0.8,49553.523654314435,17.66614034021905
E09706,1995-01-11,Male,Single,,No,2013-12-08,Active,Permanent,E2,Human Resources,Office,Delhi NCR,Office,,,44100.0,500.0,44600.0,535000.0,718000.0,INR,60,2014-11-16,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,717000.0,595000.0,152,Yes,GTI_SAL_02,Salary Multiple,2150000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.638603696098563,31,2026-09-01,12.731006160164272,12,0.7310061601642719,60,2055-01-11,28.361396303901437,28.361396303901437,28.361396303901437,529200.0,6000.0,535200.0,0.011337868480725623,0.999626307922272,1.3567649281934997,25-34,10-19,5L-10L,True,True,True,False,True,True,Observed_or_Validated,44000.0,44000.0,GTI_SAL_02,0.0004139407650778403,PIPELINE_06_GTI_MORTALITY,0.0004139407650778403,Salary Multiple,gross_compensation_annual,718000.0,2154000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0004139407650778403,891.628407977668,False,0.0,0.4139407650778403,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,7274.661964714642,0.8,9093.3274558933,4.221600490201161
E09707,1983-08-22,Female,Single,,No,2021-08-31,Active,Contract,E3,Manufacturing,Factory,Hyderabad,Plant,,,49300.0,7400.0,56700.0,592000.0,916000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,285000.0,261000.0,60,Yes,GTI_SAL_02,Salary Multiple,2750000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.0280629705681,43,2026-09-01,5.002053388090349,5,0.002053388090349273,60,2043-08-22,16.9719370294319,16.9719370294319,16.971937029431896,591600.0,88800.0,680400.0,0.15010141987829614,0.8700764256319812,1.548343475321163,35-44,5-9,5L-10L,True,False,False,False,True,True,Observed_or_Validated,55300.0,55300.0,GTI_SAL_02,0.0008333876585141825,PIPELINE_06_GTI_MORTALITY,0.0008333876585141825,Salary Multiple,gross_compensation_annual,916000.0,2748000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0008333876585141825,2290.1492855969736,False,0.0,0.8333876585141825,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,18684.983287194667,0.8,23356.22910899333,8.499355570958272
E09709,1995-06-12,Male,Single,,No,2022-11-15,Active,Permanent,E2,Manufacturing,Factory,Bengaluru,Plant,,,32200.0,3000.0,35200.0,422000.0,544000.0,INR,60,2023-10-11,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,199000.0,Yes,Yes,213000.0,194000.0,45,Yes,GTI_SAL_02,Salary Multiple,1630000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.222450376454482,31,2026-09-01,3.7946611909650922,3,0.7946611909650922,60,2055-06-12,28.777549623545518,28.777549623545518,28.777549623545518,386400.0,36000.0,422400.0,0.09316770186335403,0.9990530303030303,1.4078674948240166,25-34,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,33900.0,33900.0,GTI_SAL_02,0.00040562125525365247,PIPELINE_06_GTI_MORTALITY,0.00040562125525365247,Salary Multiple,gross_compensation_annual,544000.0,1632000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00040562125525365247,661.9738885739608,False,0.0,0.40562125525365245,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,5400.9453105759,0.8,6751.181638219875,4.13675345479159
E09710,1995-12-27,Female,Married,1996-12-26,Yes,2022-08-17,Active,Permanent,E2,Supply Chain,Factory,Delhi NCR,Plant,,,32100.0,5200.0,37300.0,448000.0,554000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,236000.0,224000.0,48,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,30.680355920602327,30,2026-09-01,4.041067761806982,4,0.041067761806981906,60,2055-12-27,29.319644079397673,29.319644079397673,29.319644079397673,385200.0,62400.0,447600.0,0.16199376947040497,1.000893655049151,1.4382139148494288,25-34,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,36500.0,36500.0,GTI_FLAT_01,0.00039526718730254325,PIPELINE_06_GTI_MORTALITY,0.00039526718730254325,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00039526718730254325,790.5343746050864,False,0.0,0.3952671873025432,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,4141.409498643986,0.8,5176.761873304982,2.588380936652491
E09711,2004-12-05,Male,Married,2003-01-10,Yes,2023-05-09,Active,Permanent,E1,Operations,Office,Pune,Office,,,23800.0,700.0,24500.0,294000.0,359000.0,INR,60,2023-08-17,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,159000.0,154000.0,39,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,21.738535249828885,21,2026-09-01,3.3155373032169746,3,0.3155373032169746,60,2064-12-05,38.261464750171115,38.261464750171115,38.261464750171115,285600.0,8400.0,294000.0,0.029411764705882353,1.0,1.2570028011204482,<25,1-4,<5L,True,True,True,False,True,True,Observed_or_Validated,23400.0,23400.0,GTI_SAL_02,0.00028326602117624105,PIPELINE_06_GTI_MORTALITY,0.00028326602117624105,Salary Multiple,gross_compensation_annual,359000.0,1500000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00028326602117624105,424.89903176436155,False,0.0,0.28326602117624106,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,3466.687240518808,0.8,4333.35905064851,2.888906033765673
