employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual,basic_salary_growth_rate,gross_comp_growth_rate,duplicate_employee_effective_date_flag,future_effective_date_flag,missing_any_salary_component_flag,nonpositive_required_salary_flag,negative_dearness_allowance_flag,large_basic_salary_change_flag,large_gross_comp_change_flag
E07109,2024-04-01,56100.0,8200.0,,771000.0,64300.0,1053000.0,0.03314917127071815,0.032352941176470695,False,False,True,False,False,False,False
E07133,2026-04-01,,4300.0,192700.0,2312000.0,192700.0,3051000.0,,0.045220966084275505,False,False,True,False,False,False,False
E07134,2024-04-01,57400.0,400.0,57800.0,694000.0,57800.0,11256000.0,0.028673835125448077,11.342105263157896,False,False,False,False,False,False,True
E07134,2025-04-01,59000.0,400.0,59400.0,713000.0,59400.0,964000.0,0.027874564459930307,-0.9143567874911158,False,False,False,False,False,False,True
E07260,2023-04-01,54400.0,1400.0,55800.0,,55800.0,943000.0,0.11020408163265305,0.11071849234393394,False,False,True,False,False,False,False
E07271,2025-04-01,118300.0,15200.0,133500.0,1602000.0,,2114000.0,0.02601908065915004,0.025715672003881584,False,False,True,False,False,False,False
E07274,2023-04-01,63200.0,2200.0,,758000.0,65400.0,930000.0,0.012820512820512775,0.01196953210010876,False,False,True,False,False,False,False
E07276,2026-04-01,,38200.0,285600.0,2969000.0,285600.0,4377000.0,,0.07648794884407284,False,False,True,False,False,False,False
E07283,2025-04-01,54900.0,1300.0,56200.0,,56200.0,929000.0,0.04372623574144496,0.04264870931537601,False,False,True,False,False,False,False
E07303,2026-04-01,34100.0,1100.0,35200.0,,35200.0,502000.0,0.04923076923076919,0.05020920502092041,False,False,True,False,False,False,False
E07349,2022-04-01,0.0,7400.0,68500.0,822000.0,68500.0,1094000.0,,,False,False,False,True,False,False,False
E07349,2023-04-01,63800.0,7700.0,71500.0,858000.0,71500.0,1142000.0,inf,0.04387568555758681,False,False,False,False,False,True,False
E07362,2024-04-01,,2300.0,68800.0,825000.0,68800.0,1149000.0,,0.0648748841519926,False,False,True,False,False,False,False
E07389,2022-04-01,,800.0,62400.0,749000.0,62400.0,894000.0,,,False,False,True,False,False,False,False
E07401,2023-04-01,98100.0,16300.0,114400.0,,114400.0,1760000.0,0.04919786096256695,0.04886769964243154,False,False,True,False,False,False,False
E07411,2025-04-01,,5200.0,207400.0,2489000.0,207400.0,3042000.0,,0.06140963014654566,False,False,True,False,False,False,False
E07439,2024-04-01,34400.0,100.0,34500.0,414000.0,,566000.0,0.08176100628930816,0.08221797323135749,False,False,True,False,False,False,False
E07445,2024-04-01,,6200.0,84300.0,1012000.0,84300.0,1391000.0,,0.07000000000000006,False,False,True,False,False,False,False
E07455,2024-04-01,86400.0,900.0,,1047000.0,87300.0,1439000.0,0.06535141800246613,0.06592592592592594,False,False,True,False,False,False,False
E07455,2026-04-01,0.0,1000.0,98600.0,1183000.0,98600.0,1625000.0,-1.0,0.06837606837606836,False,False,False,True,False,True,False
E07474,2025-04-01,,5500.0,71200.0,788000.0,71200.0,1023000.0,,0.043877551020408134,False,False,True,False,False,False,False
E07479,2025-04-01,,1500.0,54800.0,658000.0,54800.0,885000.0,,0.056085918854415384,False,False,True,False,False,False,False
E07482,2026-04-01,90100.0,15000.0,105100.0,,105100.0,1588000.0,0.0650118203309693,0.06434316353887404,False,False,True,False,False,False,False
E07528,2022-04-01,89700.0,0.0,,1077000.0,89700.0,1368000.0,,,False,False,True,False,False,False,False
E07532,2023-04-01,27700.0,4400.0,32100.0,333000.0,,536000.0,0.06130268199233724,0.06349206349206349,False,False,True,False,False,False,False
E07533,2023-04-01,69500.0,12000.0,81500.0,,81500.0,1278000.0,,,False,False,True,False,False,False,False
E07535,2024-04-01,72100.0,12000.0,,1009000.0,84100.0,1267000.0,,,False,False,True,False,False,False,False
E07542,2024-04-01,25800.0,400.0,26200.0,315000.0,,384000.0,0.07499999999999996,0.07262569832402233,False,False,True,False,False,False,False
E07562,2023-04-01,120400.0,1800.0,122200.0,,122200.0,1802000.0,0.09753874202370105,0.0981109079829372,False,False,True,False,False,False,False
E07590,2023-04-01,21300.0,2400.0,23700.0,284000.0,,366000.0,0.08121827411167515,0.08284023668639051,False,False,True,False,False,False,False
E07631,2022-04-01,30700.0,5100.0,35800.0,368000.0,,571000.0,,,False,False,True,False,False,False,False
E07640,2023-04-01,,5600.0,81300.0,908000.0,81300.0,1277000.0,,0.04074979625101882,False,False,True,False,False,False,False
E07680,2025-04-01,19400.0,1700.0,21100.0,,21100.0,350000.0,0.0898876404494382,0.09034267912772576,False,False,True,False,False,False,False
E07687,2026-04-01,48700.0,6700.0,,664000.0,55400.0,820000.0,0.03837953091684443,0.03929024081115329,False,False,True,False,False,False,False
E07691,2024-04-01,145300.0,5300.0,150600.0,1807000.0,,2522000.0,0.04157706093189972,0.04214876033057857,False,False,True,False,False,False,False
E07721,2026-04-01,148700.0,19900.0,,2023000.0,168600.0,2700000.0,0.0636623748211731,0.06341079165025598,False,False,True,False,False,False,False
E07754,2024-04-01,,200.0,57900.0,692000.0,57900.0,927000.0,,0.06674338319907935,False,False,True,False,False,False,False
E07767,2023-04-01,21600.0,200.0,,261000.0,21800.0,371000.0,0.0640394088669951,0.06303724928366772,False,False,True,False,False,False,False
E07779,2024-04-01,48500.0,5600.0,,650000.0,54100.0,829000.0,0.02754237288135597,0.027261462205700138,False,False,True,False,False,False,False
E07784,2024-04-01,49500.0,1100.0,,607000.0,50600.0,852000.0,0.05995717344753748,0.05970149253731338,False,False,True,False,False,False,False
E07788,2025-04-01,33400.0,300.0,,405000.0,33700.0,494000.0,0.06369426751592355,0.06236559139784936,False,False,True,False,False,False,False
E07805,2025-04-01,,3700.0,38900.0,467000.0,38900.0,576000.0,,,False,False,True,False,False,False,False
E07826,2024-04-01,39800.0,5000.0,44800.0,537000.0,,660000.0,0.0585106382978724,0.05939004815409299,False,False,True,False,False,False,False
E07877,2026-04-01,36100.0,6300.0,42400.0,,42400.0,698000.0,0.05247813411078717,0.052790346907994,False,False,True,False,False,False,False
E07893,2023-04-01,,8500.0,73700.0,884000.0,73700.0,1204000.0,,0.0033333333333334103,False,False,True,False,False,False,False
E07916,2023-04-01,,3100.0,30400.0,328000.0,30400.0,496000.0,,,False,False,True,False,False,False,False
E07917,2026-04-01,78800.0,9500.0,88300.0,,88300.0,1304000.0,0.06630581867388363,0.06623058053965658,False,False,True,False,False,False,False
E07924,2024-04-01,96400.0,5100.0,101500.0,1218000.0,,1705000.0,0.11832946635730868,0.11803278688524599,False,False,True,False,False,False,False
E07935,2025-04-01,45400.0,400.0,45800.0,546000.0,,726000.0,0.09927360774818395,0.1016691957511382,False,False,True,False,False,False,False
E07947,2022-04-01,,100.0,26700.0,319000.0,26700.0,423000.0,,,False,False,True,False,False,False,False
E07951,2023-04-01,50400.0,400.0,,610000.0,50800.0,787000.0,0.07692307692307687,0.07956104252400542,False,False,True,False,False,False,False
E07981,2026-04-01,76400.0,12800.0,89200.0,917000.0,,1481000.0,0.06853146853146863,0.06854256854256846,False,False,True,False,False,False,False
E08009,2024-04-01,178000.0,300.0,178300.0,2139000.0,,2750000.0,0.06906906906906918,0.06879129420909447,False,False,True,False,False,False,False
E08037,2022-04-01,,6700.0,205200.0,2463000.0,205200.0,3362000.0,,,False,False,True,False,False,False,False
E08060,2025-04-01,44500.0,4500.0,49000.0,534000.0,,798000.0,0.013667425968109326,0.011406844106463865,False,False,True,False,False,False,False
E08142,2025-04-01,62200.0,2500.0,64700.0,,64700.0,1002000.0,0.05602716468590829,0.05696202531645578,False,False,True,False,False,False,False
E08143,2025-04-01,0.0,5300.0,52100.0,625000.0,52100.0,865000.0,-1.0,0.09771573604060912,False,False,False,True,False,True,False
E08143,2026-04-01,51200.0,5900.0,57100.0,685000.0,57100.0,948000.0,inf,0.09595375722543342,False,False,False,False,False,True,False
E08161,2025-04-01,53900.0,900.0,54800.0,647000.0,,894000.0,0.038535645472061564,0.03832752613240409,False,False,True,False,False,False,False
E08171,2024-04-01,47700.0,1800.0,,573000.0,49500.0,757000.0,0.10161662817551953,0.10189228529839878,False,False,True,False,False,False,False
E08177,2022-04-01,47900.0,6900.0,54800.0,574000.0,,917000.0,,,False,False,True,False,False,False,False
E08185,2026-04-01,,6700.0,93300.0,1120000.0,93300.0,1326000.0,,0.09405940594059414,False,False,True,False,False,False,False
E08196,2022-04-01,42300.0,4700.0,,564000.0,47000.0,756000.0,,,False,False,True,False,False,False,False
E08216,2024-04-01,83100.0,2600.0,,1028000.0,85700.0,1385000.0,0.06402048655569792,0.06374807987711217,False,False,True,False,False,False,False
E08221,2024-04-01,65700.0,2300.0,68000.0,816000.0,68000.0,13704000.0,0.05967741935483861,11.724233983286908,False,False,False,False,False,False,True
E08221,2025-04-01,68100.0,2300.0,70400.0,845000.0,70400.0,1183000.0,0.0365296803652968,-0.9136748394629305,False,False,False,False,False,False,True
E08233,2026-04-01,90400.0,11500.0,101900.0,,101900.0,1454000.0,0.042675893886966465,0.043041606886657036,False,False,True,False,False,False,False
E08238,2022-04-01,,900.0,52500.0,630000.0,52500.0,893000.0,,,False,False,True,False,False,False,False
E08242,2025-04-01,40400.0,4100.0,,534000.0,44500.0,657000.0,0.07733333333333325,0.07704918032786878,False,False,True,False,False,False,False
E08263,2024-04-01,43700.0,4100.0,,574000.0,47800.0,754000.0,0.06845965770171158,0.06950354609929077,False,False,True,False,False,False,False
E08263,2026-04-01,49400.0,4600.0,54000.0,648000.0,,852000.0,0.06695464362850978,0.06499999999999995,False,False,True,False,False,False,False
E08375,2023-04-01,,3900.0,198100.0,2331000.0,198100.0,3267000.0,,0.07573263088574245,False,False,True,False,False,False,False
E08379,2026-04-01,43100.0,3700.0,46800.0,562000.0,,771000.0,0.08291457286432169,0.07983193277310918,False,False,True,False,False,False,False
E08380,2023-04-01,37900.0,500.0,38400.0,461000.0,,593000.0,0.08595988538681953,0.086080586080586,False,False,True,False,False,False,False
E08382,2022-04-01,62400.0,900.0,63300.0,,63300.0,920000.0,,,False,False,True,False,False,False,False
E08388,2024-04-01,,11400.0,84500.0,1014000.0,84500.0,1426000.0,,0.05629629629629629,False,False,True,False,False,False,False
E08417,2025-04-01,57500.0,10300.0,,813000.0,67800.0,977000.0,0.06481481481481488,0.06427015250544654,False,False,True,False,False,False,False
E08447,2025-04-01,56300.0,2200.0,,702000.0,58500.0,930000.0,0.05628517823639778,0.05681818181818188,False,False,True,False,False,False,False
E08449,2023-04-01,80300.0,2900.0,83200.0,,83200.0,1180000.0,0.03880983182406217,0.03873239436619724,False,False,True,False,False,False,False
E08506,2023-04-01,65300.0,0.0,65300.0,,65300.0,1017000.0,0.039808917197452276,0.039877300613496924,False,False,True,False,False,False,False
E08508,2025-04-01,35200.0,600.0,35800.0,429000.0,,572000.0,0.06990881458966558,0.07116104868913853,False,False,True,False,False,False,False
E08547,2022-04-01,18100.0,1700.0,,218000.0,19800.0,296000.0,,,False,False,True,False,False,False,False
E08569,2023-04-01,37300.0,5800.0,43100.0,448000.0,43100.0,8748000.0,0.05965909090909083,11.715116279069768,False,False,False,False,False,False,True
E08569,2024-04-01,38600.0,6000.0,44600.0,463000.0,44600.0,754000.0,0.034852546916890104,-0.9138088705989941,False,False,False,False,False,False,True
E08613,2026-04-01,75800.0,13600.0,89400.0,,89400.0,1356000.0,0.07365439093484416,0.07448494453248822,False,False,True,False,False,False,False
E08619,2025-04-01,67900.0,2100.0,70000.0,815000.0,,1119000.0,0.07097791798107256,0.07081339712918666,False,False,True,False,False,False,False
E08623,2026-04-01,60000.0,100.0,60100.0,722000.0,,932000.0,0.023890784982935065,0.023051591657519133,False,False,True,False,False,False,False
E08645,2026-04-01,,2900.0,74200.0,890000.0,74200.0,1195000.0,,,False,False,True,False,False,False,False
E08652,2024-04-01,46300.0,4900.0,51200.0,615000.0,,790000.0,0.09198113207547176,0.09266943291839547,False,False,True,False,False,False,False
E08675,2023-04-01,34000.0,3000.0,37000.0,,37000.0,543000.0,0.0793650793650793,0.07952286282306154,False,False,True,False,False,False,False
E08699,2026-04-01,,5400.0,59100.0,709000.0,59100.0,1004000.0,,0.0877573131094258,False,False,True,False,False,False,False
E08738,2025-04-01,,5200.0,58800.0,706000.0,58800.0,999000.0,,0.06730769230769229,False,False,True,False,False,False,False
E08783,2023-04-01,26800.0,4700.0,,378000.0,31500.0,524000.0,0.050980392156862786,0.05010020040080154,False,False,True,False,False,False,False
E08786,2023-04-01,,7800.0,61300.0,642000.0,61300.0,985000.0,,0.054603854389721596,False,False,True,False,False,False,False
E08786,2024-04-01,56100.0,8200.0,,674000.0,64300.0,1034000.0,,0.0497461928934011,False,False,True,False,False,False,False
E08830,2022-04-01,42100.0,2700.0,44800.0,,44800.0,676000.0,,,False,False,True,False,False,False,False
E08842,2026-04-01,100900.0,3500.0,104400.0,1211000.0,,1539000.0,0.0264496439471007,0.026684456304202797,False,False,True,False,False,False,False
E08888,2026-04-01,,4300.0,117400.0,1409000.0,117400.0,1832000.0,,0.10030030030030024,False,False,True,False,False,False,False
E08914,2026-04-01,67400.0,2000.0,69400.0,,69400.0,1059000.0,0.04496124031007742,0.045409674234945685,False,False,True,False,False,False,False
E08931,2023-04-01,45600.0,1200.0,46800.0,561000.0,,764000.0,0.06542056074766345,0.06555090655509055,False,False,True,False,False,False,False
E08945,2022-04-01,,1300.0,65700.0,788000.0,65700.0,1113000.0,,,False,False,True,False,False,False,False
E08952,2022-04-01,21500.0,900.0,22400.0,,22400.0,356000.0,,,False,False,True,False,False,False,False
E08990,2023-04-01,47200.0,1000.0,48200.0,,48200.0,687000.0,,,False,False,True,False,False,False,False
E09004,2023-04-01,87600.0,12100.0,,1196000.0,99700.0,1558000.0,0.055421686746987886,0.05484089370345302,False,False,True,False,False,False,False
E09019,2023-04-01,49500.0,1200.0,50700.0,,50700.0,730000.0,0.09756097560975618,0.09774436090225569,False,False,True,False,False,False,False
E09082,2023-04-01,79800.0,8300.0,88100.0,1057000.0,,1436000.0,0.005037783375314797,0.0056022408963585235,False,False,True,False,False,False,False
E09103,2025-04-01,44500.0,300.0,44800.0,537000.0,,691000.0,0.08009708737864085,0.08137715179968708,False,False,True,False,False,False,False
E09108,2025-04-01,48500.0,8100.0,56600.0,679000.0,,923000.0,0.034115138592750505,0.03359462486002229,False,False,True,False,False,False,False
E09136,2026-04-01,0.0,2200.0,57900.0,695000.0,57900.0,925000.0,-1.0,0.05714285714285716,False,False,False,True,False,True,False
E09145,2025-04-01,49400.0,1000.0,50400.0,,50400.0,797000.0,0.044397463002114224,0.043193717277487,False,False,True,False,False,False,False
E09165,2022-04-01,,9200.0,103400.0,1241000.0,103400.0,1682000.0,,,False,False,True,False,False,False,False
E09177,2025-04-01,194800.0,900.0,195700.0,2337000.0,,3202000.0,0.040598290598290676,0.04028589993502285,False,False,True,False,False,False,False
E09185,2026-04-01,65600.0,600.0,,795000.0,66200.0,1005000.0,0.07717569786535305,0.07832618025751081,False,False,True,False,False,False,False
E09197,2026-04-01,38700.0,4700.0,,520000.0,43400.0,716000.0,,,False,False,True,False,False,False,False
E09262,2024-04-01,64200.0,8800.0,73000.0,,73000.0,1136000.0,0.03883495145631066,0.03839122486288837,False,False,True,False,False,False,False
E09277,2024-04-01,58900.0,5200.0,64100.0,,64100.0,1077000.0,0.027923211169284423,0.027671755725190872,False,False,True,False,False,False,False
E09279,2025-04-01,,3200.0,165300.0,1984000.0,165300.0,2526000.0,,0.04856787048567868,False,False,True,False,False,False,False
E09307,2026-04-01,56500.0,200.0,,681000.0,56700.0,939000.0,0.0782442748091603,0.07807118254879453,False,False,True,False,False,False,False
E09309,2026-04-01,0.0,4200.0,127800.0,1483000.0,127800.0,1819000.0,-1.0,0.0879186602870814,False,False,False,True,False,True,False
E09316,2025-04-01,34800.0,6100.0,40900.0,,40900.0,587000.0,0.08749999999999991,0.08905380333951762,False,False,True,False,False,False,False
E09321,2026-04-01,96400.0,1600.0,98000.0,1176000.0,,1401000.0,0.09421112372304208,0.09538702111024233,False,False,True,False,False,False,False
E09343,2025-04-01,100300.0,600.0,100900.0,1211000.0,,1595000.0,0.0625,0.06191744340878835,False,False,True,False,False,False,False
E09345,2026-04-01,,5400.0,153600.0,1844000.0,153600.0,2302000.0,,0.0767072029934519,False,False,True,False,False,False,False
E09394,2023-04-01,37900.0,3100.0,,492000.0,41000.0,691000.0,0.09537572254335269,0.09335443037974689,False,False,True,False,False,False,False
E09446,2023-04-01,62000.0,11100.0,73100.0,,73100.0,1039000.0,0.06164383561643838,0.062372188139059315,False,False,True,False,False,False,False
E09450,2023-04-01,74500.0,12900.0,,1049000.0,87400.0,1474000.0,0.07814761215629518,0.07748538011695905,False,False,True,False,False,False,False
E09454,2023-04-01,63300.0,9800.0,,877000.0,73100.0,1058000.0,0.03770491803278686,0.0372549019607844,False,False,True,False,False,False,False
E09477,2022-04-01,45600.0,4300.0,,599000.0,49900.0,747000.0,,,False,False,True,False,False,False,False
E09522,2024-04-01,35200.0,5300.0,40500.0,,40500.0,599000.0,0.023255813953488413,0.023931623931623847,False,False,True,False,False,False,False
E09539,2023-04-01,,3400.0,141300.0,1696000.0,141300.0,2118000.0,,,False,False,True,False,False,False,False
E09546,2024-04-01,118100.0,17200.0,,1624000.0,135300.0,1951000.0,0.08647654093836254,0.0869080779944289,False,False,True,False,False,False,False
E09562,2022-04-01,0.0,3700.0,147400.0,1769000.0,147400.0,2337000.0,,,False,False,False,True,False,False,False
E09562,2023-04-01,155400.0,4000.0,159400.0,1913000.0,159400.0,2528000.0,inf,0.08172871202396226,False,False,False,False,False,True,False
E09565,2023-04-01,,1600.0,97300.0,1148000.0,97300.0,1618000.0,,0.08445040214477206,False,False,True,False,False,False,False
E09577,2023-04-01,,10000.0,90600.0,1087000.0,90600.0,1417000.0,,0.057462686567164134,False,False,True,False,False,False,False
E09579,2024-04-01,102300.0,1000.0,103300.0,,103300.0,1501000.0,,,False,False,True,False,False,False,False
E09586,2026-04-01,,3000.0,35300.0,424000.0,35300.0,560000.0,,0.07692307692307687,False,False,True,False,False,False,False
E09597,2023-04-01,61900.0,1500.0,63400.0,,63400.0,959000.0,,,False,False,True,False,False,False,False
E09609,2022-04-01,,13900.0,116500.0,1398000.0,116500.0,1655000.0,,,False,False,True,False,False,False,False
E09625,2025-04-01,0.0,1000.0,29100.0,337000.0,29100.0,419000.0,,,False,False,False,True,False,False,False
E09625,2026-04-01,29900.0,1100.0,31000.0,359000.0,31000.0,447000.0,inf,0.06682577565632464,False,False,False,False,False,True,False
E09630,2026-04-01,21600.0,200.0,,259000.0,21800.0,332000.0,0.1020408163265305,0.10299003322259126,False,False,True,False,False,False,False
E09666,2023-04-01,34000.0,600.0,34600.0,415000.0,,575000.0,0.0725552050473186,0.07476635514018692,False,False,True,False,False,False,False
E09672,2024-04-01,,200.0,48000.0,574000.0,48000.0,696000.0,,0.03571428571428581,False,False,True,False,False,False,False
E09677,2026-04-01,23000.0,600.0,,283000.0,23600.0,363000.0,0.08490566037735858,0.09009009009009006,False,False,True,False,False,False,False
E09685,2023-04-01,,3600.0,89200.0,1071000.0,89200.0,1382000.0,,0.050151975683890626,False,False,True,False,False,False,False
E09703,2026-04-01,34900.0,6000.0,,490000.0,40900.0,593000.0,0.07716049382716039,0.07622504537205077,False,False,True,False,False,False,False
E09744,2023-04-01,,2500.0,53200.0,608000.0,53200.0,903000.0,,,False,False,True,False,False,False,False
E09788,2024-04-01,,6100.0,61200.0,661000.0,61200.0,988000.0,,0.06580366774541524,False,False,True,False,False,False,False
E09854,2026-04-01,,1400.0,44800.0,521000.0,44800.0,648000.0,,,False,False,True,False,False,False,False
E09859,2025-04-01,52900.0,200.0,,637000.0,53100.0,816000.0,0.04133858267716528,0.04081632653061229,False,False,True,False,False,False,False
E09884,2025-04-01,144300.0,4900.0,149200.0,,149200.0,2312000.0,0.05947136563876643,0.05957836846929432,False,False,True,False,False,False,False
E09894,2025-04-01,63900.0,2900.0,,767000.0,66800.0,1099000.0,0.04754098360655745,0.04766444232602485,False,False,True,False,False,False,False
E09898,2024-04-01,0.0,1800.0,233100.0,2776000.0,233100.0,3835000.0,-1.0,0.05502063273727642,False,False,False,True,False,True,False
E09898,2025-04-01,245000.0,1900.0,246900.0,2940000.0,246900.0,4062000.0,inf,0.05919165580182528,False,False,False,False,False,True,False
E09907,2025-04-01,,3800.0,86500.0,992000.0,86500.0,1313000.0,,0.02020202020202011,False,False,True,False,False,False,False
E09918,2023-04-01,,3800.0,102300.0,1227000.0,102300.0,1652000.0,,0.027363184079602032,False,False,True,False,False,False,False
E09943,2026-04-01,53400.0,4200.0,57600.0,691000.0,,956000.0,0.0766129032258065,0.07657657657657668,False,False,True,False,False,False,False
