employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual
E05387,2022-04-01,45500.0,7000.0,52500.0,630000.0,52500.0,805000.0
E05387,2023-04-01,47200.0,7300.0,54500.0,654000.0,54500.0,836000.0
E05387,2024-04-01,49800.0,7700.0,57500.0,690000.0,57500.0,882000.0
E05387,2025-04-01,52200.0,8000.0,60200.0,722000.0,60200.0,923000.0
E05387,2026-04-01,54200.0,8300.0,62500.0,750000.0,62500.0,959000.0
E05388,2022-04-01,36500.0,600.0,37100.0,445000.0,37100.0,591000.0
E05388,2023-04-01,40100.0,700.0,40800.0,490000.0,40800.0,650000.0
E05388,2024-04-01,45200.0,800.0,46000.0,552000.0,46000.0,733000.0
E05388,2025-04-01,50000.0,800.0,50800.0,610000.0,50800.0,809000.0
E05388,2026-04-01,56900.0,1000.0,57900.0,695000.0,57900.0,922000.0
E05389,2022-04-01,65900.0,4000.0,69900.0,839000.0,69900.0,1010000.0
E05389,2023-04-01,69100.0,4200.0,73300.0,880000.0,73300.0,1060000.0
E05389,2024-04-01,72900.0,4400.0,77300.0,928000.0,77300.0,1117000.0
E05389,2025-04-01,74800.0,4500.0,79300.0,952000.0,79300.0,1146000.0
E05389,2026-04-01,78600.0,4700.0,83300.0,1000000.0,83300.0,1204000.0
E05390,2022-04-01,27700.0,200.0,27900.0,335000.0,27900.0,462000.0
E05390,2023-04-01,30100.0,200.0,30300.0,363000.0,30300.0,502000.0
E05390,2024-04-01,31200.0,300.0,31500.0,378000.0,31500.0,522000.0
E05390,2025-04-01,34000.0,300.0,34300.0,411000.0,34300.0,568000.0
E05390,2026-04-01,36100.0,300.0,36400.0,437000.0,36400.0,603000.0
E05391,2023-04-01,18600.0,200.0,18800.0,225000.0,18800.0,278000.0
E05391,2024-04-01,20600.0,200.0,20800.0,249000.0,20800.0,308000.0
E05391,2025-04-01,22500.0,300.0,22800.0,273000.0,22800.0,337000.0
E05391,2026-04-01,24600.0,300.0,24900.0,298000.0,24900.0,368000.0
E05392,2022-04-01,58100.0,1900.0,60000.0,697000.0,60000.0,1014000.0
E05392,2023-04-01,60200.0,2000.0,62200.0,723000.0,62200.0,1051000.0
E05392,2024-04-01,64200.0,2100.0,66300.0,770000.0,66300.0,1121000.0
E05392,2025-04-01,66000.0,2200.0,68200.0,792000.0,68200.0,1153000.0
E05392,2026-04-01,67900.0,2200.0,70100.0,814000.0,70100.0,1185000.0
E05393,2022-04-01,36900.0,500.0,37400.0,443000.0,37400.0,578000.0
E05393,2023-04-01,39600.0,500.0,40100.0,475000.0,40100.0,620000.0
E05393,2024-04-01,42400.0,500.0,42900.0,509000.0,42900.0,663000.0
E05394,2022-04-01,49500.0,900.0,50400.0,605000.0,50400.0,783000.0
E05394,2023-04-01,53400.0,900.0,,652000.0,54300.0,843000.0
E05394,2024-04-01,57800.0,1000.0,58800.0,706000.0,58800.0,913000.0
E05394,2025-04-01,62400.0,1100.0,63500.0,762000.0,63500.0,986000.0
E05394,2026-04-01,66800.0,1200.0,68000.0,816000.0,68000.0,1056000.0
E05395,2025-04-01,83900.0,2800.0,86700.0,1040000.0,86700.0,1340000.0
E05395,2026-04-01,88900.0,2900.0,91800.0,1101000.0,91800.0,1419000.0
E05396,2022-04-01,86900.0,2000.0,88900.0,1067000.0,88900.0,1278000.0
E05396,2023-04-01,90900.0,2100.0,93000.0,1116000.0,93000.0,1337000.0
E05396,2024-04-01,97700.0,2200.0,99900.0,1199000.0,99900.0,1436000.0
E05396,2025-04-01,102200.0,2300.0,104500.0,1254000.0,104500.0,1502000.0
E05396,2026-04-01,107500.0,2400.0,109900.0,1319000.0,109900.0,1580000.0
E05397,2026-04-01,141800.0,1300.0,143100.0,1701000.0,143100.0,2356000.0
E05398,2022-04-01,56000.0,9900.0,65900.0,791000.0,65900.0,1070000.0
E05398,2023-04-01,60100.0,10600.0,70700.0,848000.0,70700.0,1148000.0
E05398,2024-04-01,65500.0,11600.0,77100.0,925000.0,77100.0,1251000.0
E05398,2025-04-01,70500.0,12500.0,83000.0,996000.0,83000.0,1347000.0
E05398,2026-04-01,73900.0,13100.0,87000.0,1044000.0,87000.0,1412000.0
E05399,2026-04-01,86900.0,2900.0,89800.0,1078000.0,89800.0,1302000.0
E05400,2022-04-01,134300.0,1500.0,135800.0,1630000.0,135800.0,1993000.0
E05401,2022-04-01,75500.0,400.0,75900.0,910000.0,75900.0,1112000.0
E05401,2023-04-01,81700.0,400.0,82100.0,985000.0,82100.0,1202000.0
E05401,2024-04-01,86800.0,400.0,87200.0,1046000.0,87200.0,1277000.0
E05401,2025-04-01,92800.0,500.0,93300.0,1119000.0,93300.0,1366000.0
E05401,2026-04-01,98100.0,500.0,98600.0,1183000.0,98600.0,1444000.0
E05402,2022-04-01,37300.0,5600.0,42900.0,515000.0,42900.0,707000.0
E05402,2023-04-01,40100.0,6000.0,46100.0,553000.0,46100.0,759000.0
E05402,2024-04-01,42800.0,6400.0,49200.0,590000.0,49200.0,811000.0
E05402,2025-04-01,44800.0,6700.0,51500.0,618000.0,51500.0,848000.0
E05402,2026-04-01,48600.0,7300.0,55900.0,671000.0,55900.0,921000.0
E05403,2022-04-01,87800.0,0.0,87800.0,1054000.0,87800.0,1429000.0
E05403,2023-04-01,94500.0,0.0,94500.0,1134000.0,94500.0,1538000.0
E05403,2024-04-01,101600.0,0.0,101600.0,1219000.0,101600.0,1653000.0
E05403,2025-04-01,107700.0,0.0,107700.0,1292000.0,107700.0,1753000.0
E05403,2026-04-01,114700.0,0.0,114700.0,1376000.0,114700.0,1867000.0
E05404,2022-04-01,37400.0,100.0,37500.0,450000.0,37500.0,621000.0
E05404,2023-04-01,39300.0,100.0,39400.0,473000.0,39400.0,652000.0
E05404,2024-04-01,40800.0,100.0,40900.0,491000.0,40900.0,677000.0
E05404,2025-04-01,43000.0,100.0,43100.0,517000.0,43100.0,714000.0
E05404,2026-04-01,44400.0,100.0,44500.0,534000.0,44500.0,737000.0
E05405,2025-04-01,45200.0,500.0,45700.0,549000.0,45700.0,651000.0
E05405,2026-04-01,49200.0,500.0,49700.0,597000.0,49700.0,708000.0
E05406,2022-04-01,49000.0,4900.0,53900.0,589000.0,53900.0,853000.0
E05406,2023-04-01,51700.0,5100.0,56800.0,620000.0,56800.0,899000.0
E05406,2024-04-01,55900.0,5600.0,61500.0,672000.0,61500.0,973000.0
E05406,2025-04-01,59600.0,5900.0,65500.0,715000.0,65500.0,1036000.0
E05406,2026-04-01,64200.0,6400.0,70600.0,771000.0,70600.0,1117000.0
E05407,2022-04-01,131400.0,15400.0,146800.0,1762000.0,146800.0,2285000.0
E05407,2023-04-01,143200.0,16800.0,160000.0,1920000.0,160000.0,2491000.0
E05407,2024-04-01,154400.0,18100.0,172500.0,2070000.0,172500.0,2685000.0
E05407,2025-04-01,169000.0,19900.0,188900.0,2267000.0,188900.0,2941000.0
E05407,2026-04-01,188300.0,22100.0,210400.0,2525000.0,210400.0,3275000.0
E05408,2023-04-01,20500.0,2900.0,23400.0,247000.0,23400.0,336000.0
E05408,2024-04-01,21800.0,3100.0,24900.0,262000.0,24900.0,358000.0
E05408,2025-04-01,22400.0,3100.0,25500.0,269000.0,25500.0,366000.0
E05408,2026-04-01,24000.0,3400.0,27400.0,289000.0,27400.0,394000.0
E05409,2022-04-01,46600.0,1400.0,48000.0,576000.0,48000.0,738000.0
E05410,2022-04-01,39800.0,4000.0,43800.0,477000.0,43800.0,680000.0
E05410,2023-04-01,41600.0,4200.0,45800.0,499000.0,45800.0,711000.0
E05410,2024-04-01,44100.0,4500.0,48600.0,529000.0,48600.0,754000.0
E05410,2025-04-01,47500.0,4800.0,52300.0,,52300.0,811000.0
E05410,2026-04-01,49500.0,5000.0,54500.0,593000.0,54500.0,846000.0
E05411,2022-04-01,47200.0,7600.0,54800.0,657000.0,54800.0,829000.0
E05411,2023-04-01,52000.0,8400.0,60400.0,725000.0,60400.0,914000.0
E05411,2024-04-01,57000.0,9200.0,66200.0,794000.0,66200.0,1002000.0
E05411,2025-04-01,62100.0,10000.0,72100.0,865000.0,72100.0,1091000.0
E05411,2026-04-01,68200.0,11000.0,79200.0,950000.0,79200.0,1199000.0
E05412,2023-04-01,16800.0,2000.0,18800.0,201000.0,18800.0,284000.0
E05412,2024-04-01,18000.0,2200.0,20200.0,216000.0,20200.0,305000.0
E05412,2025-04-01,19300.0,2300.0,21600.0,231000.0,21600.0,326000.0
E05412,2026-04-01,21100.0,2500.0,23600.0,253000.0,23600.0,356000.0
E05413,2025-04-01,24200.0,500.0,24700.0,296000.0,24700.0,384000.0
E05413,2026-04-01,26600.0,600.0,27200.0,326000.0,27200.0,423000.0
E05414,2022-04-01,35000.0,5000.0,40000.0,480000.0,40000.0,642000.0
E05414,2023-04-01,37400.0,5400.0,42800.0,514000.0,42800.0,687000.0
E05414,2024-04-01,40400.0,5800.0,46200.0,554000.0,46200.0,742000.0
E05415,2022-04-01,63800.0,600.0,64400.0,765000.0,64400.0,932000.0
E05415,2023-04-01,68000.0,700.0,68700.0,816000.0,68700.0,995000.0
E05415,2024-04-01,71000.0,700.0,71700.0,852000.0,71700.0,1038000.0
E05415,2025-04-01,76200.0,700.0,76900.0,914000.0,76900.0,1113000.0
E05416,2022-04-01,37500.0,100.0,37600.0,451000.0,37600.0,607000.0
E05416,2023-04-01,40300.0,100.0,40400.0,485000.0,40400.0,652000.0
E05416,2024-04-01,42600.0,100.0,42700.0,512000.0,42700.0,689000.0
E05416,2025-04-01,45500.0,100.0,45600.0,547000.0,45600.0,736000.0
E05416,2026-04-01,48400.0,100.0,48500.0,582000.0,48500.0,783000.0
E05417,2022-04-01,156400.0,1900.0,158300.0,1899000.0,158300.0,2443000.0
E05417,2023-04-01,163000.0,1900.0,164900.0,1979000.0,164900.0,2545000.0
E05417,2024-04-01,177000.0,2100.0,179100.0,2149000.0,179100.0,2765000.0
E05417,2025-04-01,182300.0,2200.0,184500.0,2214000.0,184500.0,2848000.0
E05417,2026-04-01,194900.0,2300.0,197200.0,2366000.0,197200.0,3044000.0
E05418,2023-04-01,24800.0,3400.0,28200.0,338000.0,28200.0,433000.0
E05418,2024-04-01,27000.0,3700.0,30700.0,368000.0,30700.0,472000.0
E05418,2025-04-01,29700.0,4100.0,33800.0,405000.0,33800.0,519000.0
E05418,2026-04-01,32500.0,4500.0,37000.0,444000.0,37000.0,568000.0
E05419,2024-04-01,78300.0,10200.0,88500.0,1062000.0,88500.0,1255000.0
E05419,2025-04-01,85800.0,11200.0,97000.0,1164000.0,97000.0,1375000.0
E05419,2026-04-01,88800.0,11600.0,100400.0,1205000.0,100400.0,1423000.0
E05420,2026-04-01,229700.0,7200.0,236900.0,2843000.0,236900.0,3463000.0
E05421,2026-04-01,88400.0,15700.0,104100.0,1249000.0,104100.0,1755000.0
E05422,2026-04-01,134900.0,900.0,135800.0,1630000.0,135800.0,2131000.0
E05423,2022-04-01,42300.0,800.0,43100.0,517000.0,43100.0,670000.0
E05423,2023-04-01,43500.0,800.0,44300.0,531000.0,44300.0,688000.0
E05423,2024-04-01,44100.0,800.0,44900.0,538000.0,44900.0,698000.0
E05423,2025-04-01,46200.0,900.0,47100.0,565000.0,47100.0,732000.0
E05423,2026-04-01,46700.0,900.0,47600.0,571000.0,47600.0,740000.0
E05424,2025-04-01,85100.0,14100.0,99200.0,1190000.0,99200.0,1596000.0
E05424,2026-04-01,88800.0,14700.0,103500.0,1242000.0,103500.0,1665000.0
E05425,2022-04-01,22500.0,3600.0,26100.0,313000.0,26100.0,384000.0
E05425,2023-04-01,23800.0,3800.0,27600.0,332000.0,27600.0,406000.0
E05425,2024-04-01,25400.0,4100.0,29500.0,354000.0,29500.0,434000.0
E05425,2025-04-01,27400.0,4400.0,31800.0,382000.0,31800.0,468000.0
E05425,2026-04-01,29300.0,4700.0,34000.0,408000.0,34000.0,500000.0
E05426,2024-04-01,36600.0,3000.0,39600.0,439000.0,39600.0,596000.0
E05426,2025-04-01,38400.0,3100.0,41500.0,460000.0,41500.0,624000.0
E05426,2026-04-01,40400.0,3300.0,43700.0,485000.0,43700.0,657000.0
E05427,2023-04-01,92500.0,3000.0,95500.0,1146000.0,95500.0,1358000.0
E05427,2024-04-01,99400.0,3200.0,102600.0,1232000.0,102600.0,1459000.0
E05427,2025-04-01,107000.0,3400.0,110400.0,1325000.0,110400.0,1569000.0
E05427,2026-04-01,114000.0,3600.0,117600.0,1412000.0,117600.0,1672000.0
E05428,2025-04-01,79800.0,3700.0,83500.0,1002000.0,83500.0,1357000.0
E05428,2026-04-01,84600.0,3900.0,88500.0,1062000.0,88500.0,1438000.0
E05429,2022-04-01,62800.0,2300.0,65100.0,781000.0,65100.0,962000.0
E05429,2023-04-01,64800.0,2400.0,67200.0,806000.0,67200.0,993000.0
E05429,2024-04-01,65200.0,2400.0,67600.0,811000.0,67600.0,999000.0
E05429,2025-04-01,68600.0,2500.0,71100.0,853000.0,71100.0,1051000.0
E05429,2026-04-01,70300.0,2600.0,72900.0,874000.0,72900.0,1078000.0
E05430,2022-04-01,140700.0,8100.0,148800.0,1688000.0,148800.0,2346000.0
E05430,2023-04-01,150300.0,8600.0,158900.0,1803000.0,158900.0,2506000.0
E05430,2024-04-01,157900.0,9100.0,167000.0,1895000.0,167000.0,2633000.0
E05430,2025-04-01,168300.0,9700.0,178000.0,2020000.0,178000.0,2807000.0
E05430,2026-04-01,180700.0,10400.0,191100.0,2168000.0,191100.0,3013000.0
E05431,2022-04-01,137400.0,12000.0,149400.0,1649000.0,149400.0,2166000.0
E05431,2023-04-01,141900.0,12400.0,154300.0,1703000.0,154300.0,2237000.0
E05431,2024-04-01,148200.0,12900.0,161100.0,1778000.0,161100.0,2336000.0
E05431,2025-04-01,152400.0,13300.0,165700.0,1829000.0,165700.0,2402000.0
E05431,2026-04-01,158500.0,13800.0,172300.0,1902000.0,172300.0,2498000.0
E05432,2023-04-01,29600.0,1000.0,30600.0,355000.0,30600.0,492000.0
E05432,2024-04-01,33200.0,1100.0,34300.0,398000.0,34300.0,552000.0
E05432,2025-04-01,36300.0,1200.0,37500.0,435000.0,37500.0,603000.0
E05433,2022-04-01,29900.0,0.0,29900.0,359000.0,29900.0,509000.0
E05433,2023-04-01,33200.0,0.0,33200.0,398000.0,33200.0,565000.0
E05433,2024-04-01,35700.0,0.0,35700.0,428000.0,35700.0,608000.0
E05433,2025-04-01,39400.0,0.0,39400.0,473000.0,39400.0,671000.0
E05433,2026-04-01,43400.0,0.0,43400.0,521000.0,43400.0,739000.0
E05434,2024-04-01,21300.0,300.0,21600.0,260000.0,21600.0,363000.0
E05434,2025-04-01,23000.0,400.0,23400.0,281000.0,23400.0,393000.0
E05434,2026-04-01,24600.0,400.0,25000.0,300000.0,25000.0,420000.0
E05435,2022-04-01,98500.0,2800.0,101300.0,,101300.0,1580000.0
E05435,2023-04-01,104500.0,3000.0,107500.0,1254000.0,107500.0,1676000.0
E05435,2024-04-01,111300.0,3200.0,114500.0,1335000.0,114500.0,1785000.0
E05435,2025-04-01,118100.0,3400.0,121500.0,1417000.0,121500.0,1894000.0
E05435,2026-04-01,127400.0,3700.0,131100.0,1529000.0,131100.0,2044000.0
E05436,2022-04-01,32100.0,4300.0,36400.0,437000.0,36400.0,570000.0
E05436,2023-04-01,34900.0,4700.0,39600.0,475000.0,39600.0,621000.0
E05436,2024-04-01,37500.0,5000.0,42500.0,510000.0,42500.0,666000.0
E05436,2025-04-01,40100.0,5400.0,45500.0,546000.0,45500.0,713000.0
E05436,2026-04-01,43200.0,5800.0,49000.0,588000.0,49000.0,768000.0
E05437,2022-04-01,54300.0,4300.0,58600.0,652000.0,58600.0,855000.0
E05438,2022-04-01,24700.0,2700.0,27400.0,329000.0,27400.0,405000.0
E05438,2023-04-01,26800.0,3000.0,29800.0,358000.0,29800.0,441000.0
E05438,2024-04-01,28100.0,3100.0,31200.0,374000.0,31200.0,461000.0
E05438,2025-04-01,30000.0,3300.0,33300.0,400000.0,33300.0,492000.0
E05438,2026-04-01,32300.0,3600.0,35900.0,431000.0,35900.0,531000.0
E05439,2025-04-01,67700.0,1400.0,69100.0,812000.0,69100.0,1137000.0
E05439,2026-04-01,74400.0,1500.0,75900.0,892000.0,75900.0,1248000.0
E05440,2024-04-01,63400.0,10200.0,73600.0,883000.0,73600.0,1177000.0
E05440,2025-04-01,68400.0,11000.0,79400.0,953000.0,79400.0,1270000.0
E05440,2026-04-01,73700.0,11800.0,85500.0,1026000.0,85500.0,1367000.0
E05441,2022-04-01,149300.0,15000.0,164300.0,1792000.0,164300.0,2728000.0
E05441,2023-04-01,,16000.0,175500.0,1914000.0,175500.0,2914000.0
E05441,2024-04-01,168000.0,16800.0,184800.0,2015000.0,184800.0,3068000.0
E05441,2025-04-01,177400.0,17800.0,195200.0,2129000.0,195200.0,3241000.0
E05441,2026-04-01,189600.0,19000.0,208600.0,2275000.0,208600.0,3463000.0
E05442,2022-04-01,45000.0,6600.0,51600.0,619000.0,51600.0,812000.0
E05443,2022-04-01,46600.0,5500.0,52100.0,625000.0,52100.0,872000.0
E05443,2023-04-01,50300.0,6000.0,56300.0,676000.0,56300.0,942000.0
E05443,2024-04-01,56800.0,6700.0,63500.0,762000.0,63500.0,1063000.0
E05443,2025-04-01,62000.0,7300.0,69300.0,832000.0,69300.0,1160000.0
E05443,2026-04-01,67300.0,8000.0,75300.0,904000.0,75300.0,1260000.0
E05444,2026-04-01,77500.0,1300.0,78800.0,946000.0,78800.0,1262000.0
E05445,2022-04-01,49700.0,4400.0,54100.0,596000.0,54100.0,809000.0
E05445,2023-04-01,51300.0,4500.0,55800.0,615000.0,55800.0,834000.0
E05445,2024-04-01,54100.0,4800.0,58900.0,649000.0,58900.0,880000.0
E05445,2025-04-01,56400.0,5000.0,61400.0,677000.0,61400.0,918000.0
E05445,2026-04-01,60000.0,5300.0,65300.0,720000.0,65300.0,976000.0
E05446,2022-04-01,110600.0,600.0,111200.0,1334000.0,111200.0,1597000.0
E05446,2023-04-01,116500.0,700.0,117200.0,1406000.0,117200.0,1683000.0
E05446,2024-04-01,122400.0,700.0,123100.0,1477000.0,123100.0,1768000.0
E05446,2025-04-01,132600.0,700.0,133300.0,1600000.0,133300.0,1915000.0
E05446,2026-04-01,139100.0,800.0,139900.0,1679000.0,139900.0,2009000.0
E05447,2022-04-01,77500.0,2400.0,79900.0,959000.0,79900.0,1263000.0
E05447,2023-04-01,84400.0,2700.0,87100.0,1045000.0,87100.0,1377000.0
E05447,2024-04-01,90000.0,2800.0,92800.0,1114000.0,92800.0,1467000.0
E05447,2025-04-01,97500.0,3100.0,100600.0,1207000.0,100600.0,1591000.0
E05447,2026-04-01,104700.0,3300.0,108000.0,1296000.0,108000.0,1708000.0
E05448,2026-04-01,90300.0,14400.0,104700.0,1256000.0,104700.0,1493000.0
E05449,2023-04-01,71800.0,5100.0,76900.0,923000.0,76900.0,1101000.0
E05449,2024-04-01,79400.0,5600.0,85000.0,1020000.0,85000.0,1218000.0
E05449,2025-04-01,84800.0,6000.0,90800.0,1090000.0,90800.0,1301000.0
E05449,2026-04-01,91500.0,6500.0,98000.0,1176000.0,98000.0,1404000.0
E05450,2026-04-01,29000.0,900.0,29900.0,359000.0,29900.0,490000.0
E05451,2025-04-01,43900.0,7800.0,51700.0,621000.0,51700.0,848000.0
E05451,2026-04-01,46400.0,8200.0,54600.0,656000.0,54600.0,895000.0
E05452,2022-04-01,40100.0,200.0,40300.0,481000.0,40300.0,624000.0
E05452,2023-04-01,43200.0,200.0,43400.0,518000.0,43400.0,672000.0
E05452,2024-04-01,45400.0,300.0,45700.0,546000.0,45700.0,707000.0
E05452,2025-04-01,48400.0,300.0,48700.0,581000.0,48700.0,754000.0
E05452,2026-04-01,51600.0,300.0,51900.0,620000.0,51900.0,803000.0
E05453,2025-04-01,49200.0,1600.0,50800.0,610000.0,50800.0,740000.0
E05453,2026-04-01,52400.0,1700.0,54100.0,649000.0,54100.0,788000.0
E05454,2024-04-01,37100.0,5100.0,42200.0,506000.0,42200.0,608000.0
E05454,2025-04-01,39200.0,5400.0,44600.0,535000.0,44600.0,643000.0
E05454,2026-04-01,41200.0,5700.0,46900.0,563000.0,46900.0,676000.0
E05455,2022-04-01,121400.0,13900.0,135300.0,1457000.0,135300.0,2128000.0
E05455,2023-04-01,125300.0,14300.0,139600.0,1504000.0,139600.0,2195000.0
E05455,2024-04-01,136400.0,15600.0,152000.0,1637000.0,152000.0,2390000.0
E05455,2025-04-01,142700.0,16300.0,159000.0,1713000.0,159000.0,2500000.0
E05455,2026-04-01,149900.0,17100.0,167000.0,1799000.0,167000.0,2626000.0
E05456,2022-04-01,20900.0,3200.0,24100.0,289000.0,24100.0,401000.0
E05456,2023-04-01,22800.0,3400.0,26200.0,314000.0,26200.0,436000.0
E05456,2024-04-01,24800.0,3800.0,28600.0,343000.0,28600.0,476000.0
E05456,2025-04-01,26800.0,4100.0,30900.0,371000.0,30900.0,515000.0
E05456,2026-04-01,29400.0,4400.0,33800.0,406000.0,33800.0,563000.0
E05457,2022-04-01,111900.0,3900.0,115800.0,1342000.0,115800.0,1831000.0
E05457,2023-04-01,117700.0,4100.0,121800.0,1412000.0,121800.0,1925000.0
E05457,2024-04-01,127100.0,4500.0,131600.0,1525000.0,131600.0,2080000.0
E05457,2025-04-01,135500.0,4800.0,140300.0,1626000.0,140300.0,2218000.0
E05457,2026-04-01,141800.0,5000.0,146800.0,1701000.0,146800.0,2321000.0
E05458,2026-04-01,43000.0,5900.0,48900.0,586000.0,48900.0,804000.0
E05459,2023-04-01,52400.0,8900.0,61300.0,629000.0,61300.0,966000.0
E05459,2024-04-01,55000.0,9300.0,64300.0,660000.0,64300.0,1013000.0
E05459,2025-04-01,58300.0,9900.0,68200.0,700000.0,68200.0,1074000.0
E05459,2026-04-01,61900.0,10500.0,72400.0,743000.0,72400.0,1140000.0
E05460,2022-04-01,152600.0,6000.0,158600.0,1903000.0,158600.0,2512000.0
E05460,2023-04-01,170100.0,6700.0,176800.0,2122000.0,176800.0,2800000.0
E05460,2024-04-01,183300.0,7200.0,190500.0,2286000.0,190500.0,3017000.0
E05460,2025-04-01,202200.0,7900.0,210100.0,2521000.0,210100.0,3327000.0
E05460,2026-04-01,220700.0,8700.0,229400.0,2753000.0,229400.0,3633000.0
E05461,2022-04-01,54500.0,1400.0,55900.0,654000.0,55900.0,826000.0
E05461,2023-04-01,55700.0,1500.0,57200.0,669000.0,57200.0,846000.0
E05461,2024-04-01,56600.0,1500.0,58100.0,680000.0,58100.0,859000.0
E05461,2025-04-01,58500.0,1500.0,60000.0,702000.0,60000.0,887000.0
E05461,2026-04-01,60100.0,1600.0,61700.0,722000.0,61700.0,912000.0
E05462,2022-04-01,77100.0,5900.0,83000.0,925000.0,83000.0,1213000.0
E05462,2023-04-01,82800.0,6300.0,89100.0,993000.0,89100.0,1302000.0
E05462,2024-04-01,86400.0,6600.0,93000.0,1037000.0,93000.0,1359000.0
E05462,2025-04-01,92000.0,7000.0,99000.0,1103000.0,99000.0,1447000.0
E05462,2026-04-01,97900.0,7500.0,105400.0,1175000.0,105400.0,1540000.0
E05463,2022-04-01,71900.0,2500.0,74400.0,863000.0,74400.0,1087000.0
E05463,2023-04-01,75600.0,2600.0,78200.0,907000.0,78200.0,1142000.0
E05463,2024-04-01,79900.0,2800.0,82700.0,960000.0,82700.0,1208000.0
E05463,2025-04-01,82200.0,2800.0,85000.0,986000.0,85000.0,1242000.0
E05463,2026-04-01,88700.0,3100.0,91800.0,1065000.0,91800.0,1341000.0
E05464,2022-04-01,79400.0,11400.0,90800.0,1090000.0,90800.0,1391000.0
E05464,2023-04-01,84500.0,12100.0,96600.0,1159000.0,96600.0,1479000.0
E05464,2024-04-01,89300.0,12800.0,102100.0,1225000.0,102100.0,1564000.0
E05465,2022-04-01,39400.0,200.0,39600.0,475000.0,39600.0,668000.0
E05465,2023-04-01,42800.0,200.0,43000.0,516000.0,43000.0,725000.0
E05465,2024-04-01,46000.0,300.0,46300.0,556000.0,46300.0,781000.0
E05465,2025-04-01,49200.0,300.0,49500.0,594000.0,49500.0,835000.0
E05465,2026-04-01,53900.0,300.0,54200.0,651000.0,54200.0,914000.0
E05466,2022-04-01,52300.0,8700.0,61000.0,732000.0,61000.0,1027000.0
E05466,2023-04-01,53500.0,8900.0,62400.0,749000.0,62400.0,1050000.0
E05466,2024-04-01,57200.0,9600.0,66800.0,802000.0,66800.0,1125000.0
E05466,2025-04-01,58700.0,9800.0,68500.0,822000.0,68500.0,1153000.0
E05466,2026-04-01,61500.0,10300.0,71800.0,862000.0,71800.0,1209000.0
E05467,2025-04-01,51700.0,5200.0,56900.0,620000.0,56900.0,845000.0
E05467,2026-04-01,53900.0,5400.0,59300.0,646000.0,59300.0,880000.0
E05468,2022-04-01,49100.0,2800.0,51900.0,623000.0,51900.0,763000.0
E05468,2023-04-01,51700.0,3000.0,54700.0,657000.0,54700.0,804000.0
E05468,2024-04-01,53500.0,3100.0,56600.0,680000.0,56600.0,832000.0
E05468,2025-04-01,56900.0,3300.0,60200.0,723000.0,60200.0,885000.0
E05468,2026-04-01,58800.0,3400.0,62200.0,747000.0,62200.0,914000.0
E05469,2022-04-01,26200.0,4200.0,30400.0,365000.0,30400.0,434000.0
E05469,2023-04-01,28500.0,4600.0,33100.0,397000.0,33100.0,472000.0
E05469,2024-04-01,30700.0,4900.0,35600.0,427000.0,35600.0,508000.0
E05469,2025-04-01,33400.0,5400.0,38800.0,465000.0,38800.0,553000.0
E05470,2022-04-01,32300.0,5800.0,38100.0,457000.0,38100.0,592000.0
E05470,2023-04-01,35500.0,6400.0,41900.0,502000.0,41900.0,651000.0
E05470,2024-04-01,38600.0,6900.0,45500.0,546000.0,45500.0,707000.0
E05470,2025-04-01,41600.0,7400.0,49000.0,588000.0,49000.0,761000.0
E05470,2026-04-01,45300.0,8100.0,53400.0,640000.0,53400.0,830000.0
E05471,2022-04-01,112500.0,4900.0,117400.0,1409000.0,117400.0,1881000.0
E05471,2023-04-01,116100.0,5000.0,121100.0,1454000.0,121100.0,1940000.0
E05471,2024-04-01,118300.0,5100.0,123400.0,1481000.0,123400.0,1977000.0
E05471,2025-04-01,125500.0,5400.0,130900.0,1571000.0,,2097000.0
E05471,2026-04-01,130600.0,5700.0,136300.0,1636000.0,136300.0,2184000.0
E05472,2022-04-01,44500.0,1100.0,45600.0,534000.0,45600.0,683000.0
E05472,2023-04-01,47300.0,1100.0,48400.0,567000.0,48400.0,725000.0
E05472,2024-04-01,50400.0,1200.0,51600.0,605000.0,51600.0,773000.0
E05472,2025-04-01,53400.0,1300.0,54700.0,641000.0,54700.0,819000.0
E05472,2026-04-01,57400.0,1400.0,58800.0,689000.0,58800.0,881000.0
E05473,2022-04-01,40700.0,6800.0,47500.0,488000.0,47500.0,731000.0
E05473,2023-04-01,42900.0,7200.0,50100.0,515000.0,50100.0,771000.0
E05473,2024-04-01,45100.0,7600.0,52700.0,541000.0,52700.0,811000.0
E05473,2025-04-01,47900.0,8000.0,55900.0,574000.0,55900.0,860000.0
E05473,2026-04-01,49800.0,8400.0,58200.0,598000.0,58200.0,895000.0
E05474,2022-04-01,37600.0,3600.0,41200.0,495000.0,41200.0,620000.0
E05474,2023-04-01,39800.0,3800.0,43600.0,524000.0,43600.0,656000.0
E05474,2024-04-01,41900.0,4100.0,46000.0,552000.0,46000.0,692000.0
E05474,2025-04-01,45200.0,4400.0,49600.0,596000.0,49600.0,746000.0
E05474,2026-04-01,46800.0,4500.0,51300.0,616000.0,51300.0,772000.0
E05475,2022-04-01,74700.0,2300.0,77000.0,924000.0,77000.0,1272000.0
