employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag
E03446,1978-03-11,Male,Married,1975-07-30,Yes,2009-08-08,Active,Permanent,E5,Manufacturing,Field,Chennai,Field,,,88600.0,7800.0,96400.0,1157000.0,1378000.0,INR,60,2015-01-30,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,3084000.0,Yes,Yes,1096000.0,1022000.0,204,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,True,False,False,False,True,False
E03447,1975-08-08,Male,Married,1984-03-10,Yes,2020-10-28,Active,Permanent,E7,Operations,Factory,Pune,Hazardous,,,198400.0,18000.0,216400.0,2381000.0,3648000.0,INR,60,2021-04-30,Yes,GRAT_EXEC_03,Yes,PEN_DB_01,DB,,Yes,Yes,312000.0,302000.0,70,Yes,GTI_SAL_02,Salary Multiple,10000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03448,1996-03-21,Female,Married,1994-05-28,Yes,2025-05-19,Active,Permanent,E5,Human Resources,Factory,Pune,Plant,,,87000.0,7600.0,94600.0,1044000.0,1571000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,67000.0,56000.0,15,Yes,GTI_GRADE_03,Grade Based,4000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03449,1985-08-23,Male,Married,1985-03-01,Yes,2025-05-09,Active,Permanent,E2,Manufacturing,Field,Mumbai,Hazardous,,,31500.0,2700.0,34200.0,410000.0,537000.0,INR,60,2025-12-07,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,44000.0,Yes,Yes,80000.0,78000.0,15,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03450,2001-09-23,Male,Married,2002-06-04,Yes,2023-06-01,Active,Permanent,E3,Technology,Office,Chennai,Office,,,50300.0,1500.0,51800.0,622000.0,775000.0,INR,60,,Yes,GRAT_EXEC_03,No,,,,Yes,Yes,173000.0,151000.0,39,Yes,GTI_SAL_02,Salary Multiple,2320000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03451,1973-04-01,Male,Married,1972-10-26,Yes,2022-11-25,Active,Permanent,E5,Operations,Office,Bengaluru,Office,,,112600.0,3700.0,116300.0,1396000.0,1935000.0,INR,60,2023-09-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,679000.0,Yes,Yes,229000.0,209000.0,45,Yes,GTI_SAL_02,Salary Multiple,5800000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03452,1983-03-24,Male,Single,,No,2022-08-05,Active,Permanent,E4,Manufacturing,Office,Bengaluru,Office,,,79400.0,900.0,80300.0,953000.0,1193000.0,INR,60,2022-08-12,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,653000.0,Yes,Yes,198000.0,167000.0,48,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03453,1989-09-10,Male,Single,,No,2016-08-29,Active,Permanent,E3,Customer Service,Office,Ahmedabad,Office,,,54800.0,1900.0,56700.0,658000.0,807000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,568000.0,522000.0,120,Yes,GTI_SAL_02,Salary Multiple,2420000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03454,2006-06-29,Male,Single,,No,2024-06-29,Retired,Permanent,E1,Sales,Factory,Ahmedabad,Hazardous,2025-05-12,Retirement,28000.0,2400.0,30400.0,365000.0,454000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,No,123000.0,114000.0,26,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03455,1996-01-26,Male,Single,,No,2014-04-28,Exited,Contract,E1,Corporate,Factory,Chennai,Plant,2022-07-01,Withdrawal,21300.0,3800.0,25100.0,301000.0,392000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03456,1986-09-03,Male,Married,1985-04-08,Yes,2024-06-25,Active,Permanent,E2,Human Resources,Field,Delhi NCR,Field,,,45100.0,6500.0,51600.0,619000.0,738000.0,INR,60,2025-01-17,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,145000.0,Yes,Yes,146000.0,137000.0,26,Yes,GTI_SAL_02,Salary Multiple,2210000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03457,1993-08-21,Female,Single,,No,2020-06-30,Active,Permanent,E4,Operations,Factory,Kolkata,Plant,,,51200.0,7800.0,59000.0,708000.0,868000.0,INR,60,2021-06-27,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,565000.0,No,No,,,0,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03458,1982-06-30,Female,Married,1986-04-25,Yes,2024-06-16,Active,Contract,E5,Operations,Office,Chennai,Office,,,90800.0,800.0,91600.0,1099000.0,1502000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,134000.0,124000.0,26,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03459,2005-12-25,Male,Single,,No,2024-04-01,Active,Permanent,E2,Sales,Field,Chennai,Field,,,30200.0,3100.0,33300.0,400000.0,501000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,135000.0,132000.0,32,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,True,False,False,False,Observed,Cohort_Median_Joining_Age,False,False,False,False,False,False,False,False,True,False
E03460,1984-11-23,Female,Married,1992-03-06,Yes,2009-08-19,Active,Permanent,E4,Operations,Laboratory,Chennai,Hazardous,,,89000.0,6200.0,95200.0,1142000.0,1407000.0,INR,60,2015-03-30,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2307000.0,Yes,Yes,921000.0,781000.0,204,Yes,GTI_FLAT_01,Flat,2000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03461,1978-01-14,Female,Widowed/Separated,,No,2019-03-02,Exited,Permanent,E3,Customer Service,Office,Mumbai,Office,2024-04-06,Withdrawal,69100.0,2500.0,71600.0,859000.0,1159000.0,INR,60,2020-01-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,893000.0,Yes,No,362000.0,347000.0,90,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03462,1991-10-05,Female,Married,1996-02-16,Yes,2021-03-11,Active,Permanent,E7,Research,Laboratory,Bengaluru,Laboratory,,,223100.0,8100.0,231200.0,2677000.0,3551000.0,INR,60,2021-11-27,Yes,GRAT_EXEC_03,Yes,SUP_DC_01,DC,2080000.0,Yes,Yes,351000.0,339000.0,65,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03463,1981-06-21,Male,Married,1980-09-06,Yes,2025-01-02,Active,Permanent,E4,Finance,Office,Chennai,Office,,,74100.0,2400.0,76500.0,918000.0,1281000.0,INR,60,2025-07-23,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,89000.0,87000.0,19,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03464,1988-01-18,Male,Married,1994-06-15,Yes,2010-12-24,Active,Permanent,E4,Operations,Management,Ahmedabad,Office,,,57300.0,2100.0,59400.0,713000.0,897000.0,INR,60,2014-08-20,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1772000.0,Yes,Yes,837000.0,732000.0,188,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03465,1994-10-01,Female,Single,,No,2021-04-18,Active,Fixed-Term,E5,Manufacturing,Field,Delhi NCR,Field,,,114600.0,19500.0,134100.0,1375000.0,2163000.0,INR,60,2021-07-31,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1283000.0,Yes,Yes,254000.0,223000.0,64,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03466,1993-03-27,Male,Single,,No,2014-05-24,Active,Permanent,E5,Supply Chain,Factory,Delhi NCR,Plant,,,170000.0,14100.0,184100.0,2209000.0,2994000.0,INR,60,2014-09-07,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,660000.0,573000.0,147,Yes,GTI_SAL_02,Salary Multiple,8980000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03467,1981-01-24,Male,Married,1980-10-25,Yes,2011-12-05,Active,Permanent,E3,Operations,Office,Ahmedabad,Office,,,34300.0,0.0,34300.0,412000.0,501000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,920000.0,767000.0,176,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03468,1994-03-15,Female,Married,1993-11-22,Yes,2022-05-10,Active,Permanent,E7,Manufacturing,Management,Kolkata,Office,,,169300.0,6600.0,175900.0,2111000.0,2714000.0,INR,60,2022-06-10,Yes,GRAT_EXEC_03,Yes,PEN_DB_01,DB,,Yes,Yes,201000.0,190000.0,51,Yes,GTI_GRADE_03,Grade Based,7500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03469,1993-05-06,Female,Single,,No,2024-01-31,Exited,Contract,E2,Customer Service,Laboratory,Delhi NCR,Laboratory,2026-03-07,Withdrawal,29200.0,1700.0,30900.0,350000.0,438000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03470,2002-10-02,Female,Single,,No,2023-04-12,Active,Permanent,E1,Manufacturing,Office,Hyderabad,Office,,,28000.0,200.0,28200.0,338000.0,479000.0,INR,60,2023-11-14,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,142000.0,Yes,Yes,184000.0,161000.0,40,Yes,GTI_GRADE_03,Grade Based,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03471,2003-01-10,Male,Single,,No,2021-02-13,Active,Permanent,E2,Manufacturing,Factory,Mumbai,Plant,,,54100.0,9100.0,63200.0,649000.0,895000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,345000.0,322000.0,66,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03472,1992-06-27,Male,Single,,No,2019-07-26,Active,Contract,E4,Sales,Field,Hyderabad,Field,,,61100.0,6700.0,67800.0,733000.0,1067000.0,INR,60,2020-04-18,No,,Yes,SUP_DC_01,DC,778000.0,No,No,,,0,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03473,1988-12-17,Male,Married,1988-09-18,Yes,2015-09-01,Exited,Permanent,E3,Research,Field,Delhi NCR,Field,2024-01-21,Withdrawal,52000.0,6800.0,58800.0,706000.0,982000.0,INR,60,2015-12-03,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,No,632000.0,600000.0,132,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03474,1984-08-12,Female,Married,1979-12-14,Yes,2015-01-03,Active,Permanent,E6,Supply Chain,Factory,Bengaluru,Plant,,,131400.0,18000.0,149400.0,1793000.0,2422000.0,INR,60,2015-06-02,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,764000.0,668000.0,139,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03475,1994-05-21,Male,Widowed/Separated,,No,2022-05-25,Active,Permanent,E5,Supply Chain,Factory,Chennai,Hazardous,,,94400.0,9100.0,103500.0,1242000.0,1542000.0,INR,60,2023-03-23,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,659000.0,Yes,Yes,194000.0,174000.0,51,Yes,GTI_SAL_02,Salary Multiple,4630000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03476,1972-03-15,Male,Married,1973-07-17,Yes,2015-03-03,Active,Contract,E6,Manufacturing,Factory,Hyderabad,Plant,,,111100.0,12200.0,123300.0,1480000.0,1771000.0,INR,60,2015-10-13,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,3270000.0,Yes,Yes,747000.0,638000.0,137,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03477,2002-10-24,Female,Single,,No,2020-10-24,Active,Permanent,E2,Sales,Field,Pune,Hazardous,,,26100.0,3700.0,29800.0,358000.0,430000.0,INR,60,2021-09-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,267000.0,Yes,Yes,314000.0,264000.0,70,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03478,1986-12-23,Male,Married,1985-05-08,Yes,2019-11-08,Active,Permanent,E4,Human Resources,Office,Ahmedabad,Office,,,59800.0,300.0,60100.0,721000.0,1013000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,353000.0,335000.0,81,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03479,1982-08-06,Female,Married,1983-09-20,Yes,2001-07-03,Active,Fixed-Term,E4,Manufacturing,Factory,Ahmedabad,Plant,,,56200.0,9200.0,65400.0,674000.0,950000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,1308000.0,1109000.0,301,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03480,2006-07-15,Female,Single,,No,2024-09-01,Active,Permanent,E1,Research,Laboratory,Delhi NCR,Hazardous,,,34500.0,1100.0,35600.0,427000.0,597000.0,INR,60,2025-06-12,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,85000.0,Yes,Yes,105000.0,93000.0,23,Yes,GTI_SAL_02,Salary Multiple,1790000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03481,2003-08-11,Male,Single,,No,2025-09-16,Retired,Permanent,E2,Sales,Factory,Chennai,Plant,2026-07-17,Retirement,32300.0,3900.0,36200.0,434000.0,563000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,63000.0,54000.0,11,Yes,GTI_SAL_02,Salary Multiple,1690000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03482,1997-06-17,Male,Single,,No,2021-07-17,Active,Fixed-Term,E2,Manufacturing,Factory,Pune,Plant,,,40200.0,7200.0,47400.0,569000.0,700000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,246000.0,211000.0,61,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03483,1984-01-17,Female,Single,,No,2020-01-17,Active,Permanent,E4,Supply Chain,Laboratory,Mumbai,Laboratory,,,83500.0,3900.0,87400.0,1002000.0,1404000.0,INR,60,2020-06-16,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,987000.0,Yes,Yes,349000.0,338000.0,79,Yes,GTI_SAL_02,Salary Multiple,4210000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03484,1996-07-17,Male,Single,,No,2022-01-19,Active,Permanent,E2,Sales,Field,Bengaluru,Field,,,44900.0,7400.0,52300.0,539000.0,801000.0,INR,60,2014-08-14,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,693000.0,654000.0,145,Yes,GTI_SAL_02,Salary Multiple,2400000.0,HRIS,False,None,False,True,False,False,False,Observed,Cohort_Median_Joining_Age,False,False,False,False,False,False,False,False,True,False
E03485,1996-06-04,Male,Single,,No,2020-08-23,Active,Permanent,E3,Manufacturing,Factory,Hyderabad,Plant,,,48700.0,7700.0,56400.0,677000.0,960000.0,INR,60,2020-12-14,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,546000.0,Yes,Yes,371000.0,361000.0,72,Yes,GTI_SAL_02,Salary Multiple,2880000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03486,2003-11-19,Male,Married,2000-12-21,Yes,2023-09-18,Active,Fixed-Term,E1,Operations,Factory,Hyderabad,Plant,,,24900.0,3400.0,28300.0,340000.0,452000.0,INR,60,2024-01-09,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,147000.0,Yes,Yes,143000.0,131000.0,35,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03487,1992-05-06,Male,Single,,No,2021-08-09,Active,Permanent,E4,Research,Office,Bengaluru,Office,,,56700.0,1400.0,58100.0,680000.0,883000.0,INR,60,2021-09-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,548000.0,Yes,Yes,285000.0,237000.0,60,Yes,GTI_SAL_02,Salary Multiple,2650000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03488,1978-02-07,Male,Married,1974-05-06,Yes,2021-08-12,Active,Permanent,E3,Sales,Field,Chennai,Field,,,42100.0,5200.0,47300.0,568000.0,782000.0,INR,60,2022-08-05,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,364000.0,Yes,Yes,305000.0,295000.0,60,Yes,GTI_SAL_02,Salary Multiple,2350000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03489,2000-02-19,Female,Single,,No,2023-04-28,Active,Permanent,E3,Manufacturing,Laboratory,Delhi NCR,Hazardous,,,62900.0,4200.0,67100.0,805000.0,1002000.0,INR,60,2024-01-20,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,311000.0,Yes,Yes,194000.0,189000.0,40,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03490,1977-04-15,Male,Married,1976-04-04,Yes,2025-08-16,Active,Permanent,E4,Operations,Office,Hyderabad,Office,,,66600.0,1400.0,68000.0,816000.0,996000.0,INR,60,2025-10-01,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,120000.0,Yes,Yes,49000.0,48000.0,12,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03491,1972-10-16,Female,Married,1970-07-05,Yes,2022-08-06,Active,Fixed-Term,E4,Manufacturing,Factory,Chennai,Plant,,,57000.0,6800.0,63800.0,766000.0,918000.0,INR,60,2023-03-08,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,444000.0,Yes,Yes,202000.0,168000.0,48,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,True,False,False,True,False
E03492,1979-11-13,Male,Single,,No,2015-09-30,Active,Permanent,E4,Sales,Office,Delhi NCR,Office,,,53400.0,900.0,54300.0,641000.0,838000.0,INR,60,2016-05-18,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1353000.0,Yes,Yes,498000.0,448000.0,131,Yes,GTI_SAL_02,Salary Multiple,2510000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03493,1989-09-29,Male,Married,1988-09-15,Yes,2016-07-21,Active,Permanent,E4,Manufacturing,Factory,Pune,Plant,,,60000.0,8800.0,68800.0,826000.0,994000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,533000.0,503000.0,121,Yes,GTI_SAL_02,Salary Multiple,2980000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03494,1995-09-07,Male,Married,1999-08-02,Yes,2024-04-04,Active,Permanent,E3,Technology,Office,Pune,Office,,,49200.0,1800.0,51000.0,590000.0,753000.0,INR,60,2024-12-10,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,138000.0,Yes,Yes,135000.0,117000.0,28,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03495,1981-07-29,Male,Single,,No,2000-01-27,Active,Permanent,E6,Supply Chain,Office,Hyderabad,Office,,,170200.0,6400.0,176600.0,2042000.0,2852000.0,INR,60,2014-06-05,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,4970000.0,Yes,Yes,1209000.0,1024000.0,319,Yes,GTI_GRADE_03,Grade Based,5000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03496,1991-10-29,Male,Widowed/Separated,,No,2018-12-21,Active,Permanent,E4,Sales,Field,Ahmedabad,Field,,,59200.0,5000.0,64200.0,770000.0,1085000.0,INR,60,2019-03-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1044000.0,Yes,Yes,445000.0,407000.0,92,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03497,1981-05-23,Female,Single,,No,2023-07-06,Active,Contract,E5,Sales,Field,Pune,Field,,,63500.0,6700.0,70200.0,842000.0,1103000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,147000.0,142000.0,37,Yes,GTI_SAL_02,Salary Multiple,3310000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03498,1992-04-19,Male,Widowed/Separated,,No,2013-07-21,Active,Contract,E3,Sales,Field,Hyderabad,Field,,,47900.0,4800.0,52700.0,632000.0,872000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03499,1982-11-03,Male,Married,1988-08-06,Yes,2022-06-17,Active,Permanent,E3,Sales,Office,Bengaluru,Office,,,57200.0,1800.0,59000.0,686000.0,874000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,230000.0,209000.0,50,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03500,1987-01-05,Male,Widowed/Separated,,No,2019-09-11,Active,Permanent,E4,Supply Chain,Factory,Mumbai,Plant,,,102200.0,15700.0,117900.0,1415000.0,1953000.0,INR,60,2020-03-19,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1731000.0,Yes,Yes,344000.0,323000.0,83,Yes,GTI_SAL_02,Salary Multiple,5860000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03501,1981-08-12,Male,Married,1975-12-29,Yes,2025-08-18,Active,Permanent,E4,Finance,Office,Bengaluru,Office,,,68700.0,800.0,69500.0,824000.0,1073000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,56000.0,54000.0,12,Yes,GTI_SAL_02,Salary Multiple,3220000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03502,1979-07-18,Female,Married,1975-11-26,Yes,2021-01-09,Active,Permanent,E3,Operations,Factory,Chennai,Plant,,,40600.0,7100.0,47700.0,487000.0,806000.0,INR,60,2021-04-27,Yes,GRAT_ENH_02,Yes,PEN_DB_01,DB,,Yes,Yes,316000.0,268000.0,67,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03503,1991-02-22,Male,Single,,No,2023-10-03,Active,Permanent,E1,Operations,Office,Bengaluru,Office,,,34600.0,600.0,35200.0,415000.0,534000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,181000.0,169000.0,34,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,True,False,False,False,True,False
E03504,1976-12-28,Female,Married,1966-08-11,Yes,2016-03-16,Active,Permanent,E7,Finance,Management,Pune,Office,,,151100.0,3900.0,155000.0,1860000.0,2640000.0,INR,62,2016-05-31,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,3909000.0,Yes,Yes,540000.0,461000.0,125,Yes,GTI_GRADE_03,Grade Based,7500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03505,1991-06-07,Male,Widowed/Separated,,No,2019-04-22,Active,Permanent,E5,Manufacturing,Office,Delhi NCR,Office,,,115400.0,2000.0,117400.0,1385000.0,1749000.0,INR,60,2019-06-06,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1820000.0,Yes,Yes,391000.0,341000.0,88,Yes,GTI_GRADE_03,Grade Based,4000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E03506,1996-04-13,Female,Single,,No,2014-08-29,Active,Permanent,E2,Sales,Field,Delhi NCR,Field,,,38200.0,4800.0,43000.0,516000.0,671000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,754000.0,730000.0,144,Yes,GTI_SAL_02,Salary Multiple,2010000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
